episode,level_id,level_name,total_reward,steps,success,epsilon,loss,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate
956,1,Alternative Maze Room,-91,150,0,0.05656806795374324,0.12211654003088673,1,3,0,-143.15,0.0
957,2,Advanced Puzzle Room,-143,150,0,0.056398363749882004,0.11386524073469143,1,1,0,-142.86,0.0
958,0,Classic Escape Room,-117,150,0,0.05622916865863236,0.11988973387206595,1,2,0,-142.01,0.0
959,0,Classic Escape Room,-112,150,0,0.056060481152656466,0.12602855264209212,1,2,0,-138.46,0.0
960,2,Advanced Puzzle Room,-138,150,0,0.0558922997091985,0.10036452122653525,1,1,0,-138.35,0.0
961,2,Advanced Puzzle Room,-138,150,0,0.0557246228100709,0.3305026067669193,1,1,0,-138.42,0.0
962,1,Alternative Maze Room,-25,150,0,0.055557448941640684,0.1902797874311606,1,3,1,-137.04,0.0
963,0,Classic Escape Room,-197,150,0,0.05539077659481576,0.15263956393425662,1,2,0,-138.04,0.0
964,2,Advanced Puzzle Room,-148,150,0,0.05522460426503131,0.14029287064447998,1,1,0,-138.21,0.0
965,2,Advanced Puzzle Room,-128,150,0,0.05505893045223622,0.1347243643179536,1,1,0,-137.91,0.0
966,1,Alternative Maze Room,-91,150,0,0.054893753660879514,0.12418957036609451,1,3,0,-137.65,0.0
967,2,Advanced Puzzle Room,-128,150,0,0.054729072399896876,0.1192311649148663,1,1,0,-137.46,0.0
968,2,Advanced Puzzle Room,-128,150,0,0.054564885182697184,0.11231128960226973,1,1,0,-137.37,0.0
969,2,Advanced Puzzle Room,-143,150,0,0.05440119052714909,0.1458947285450995,1,1,0,-137.68,0.0
970,1,Alternative Maze Room,-81,150,0,0.05423798695556764,0.13622975453734398,1,3,0,-137.17,0.0
971,0,Classic Escape Room,-116,150,0,0.05407527299470094,0.13525261911563574,1,2,0,-137.12,0.0
972,0,Classic Escape Room,-101,150,0,0.053913047175716836,0.12759309239064653,1,2,0,-137.02,0.0
973,1,Alternative Maze Room,-86,150,0,0.05375130803418968,0.12632314478978515,1,3,0,-136.86,0.0
974,0,Classic Escape Room,-117,150,0,0.05359005411008711,0.12450315656761328,1,2,0,-136.81,0.0
975,2,Advanced Puzzle Room,-138,150,0,0.053429283947756846,0.10656681833788753,1,1,0,-136.98,0.0
976,2,Advanced Puzzle Room,-157,150,0,0.053268996095913575,0.13184257455791037,1,1,0,-137.17,0.0
977,2,Advanced Puzzle Room,-143,150,0,0.05310918910762583,0.1242118653592964,1,1,0,-137.73,0.0
978,1,Alternative Maze Room,-71,150,0,0.052949861540302956,0.10849504950766763,1,3,0,-137.32,0.0
979,0,Classic Escape Room,-92,150,0,0.052791011955682046,0.12957516781364878,1,2,0,-136.6,0.0
980,0,Classic Escape Room,-87,150,0,0.052632638919815,0.13282586046494543,1,2,0,-135.99,0.0
981,0,Classic Escape Room,-97,150,0,0.052474741003055554,0.28942624166607855,1,2,0,-135.79,0.0
982,2,Advanced Puzzle Room,-147,150,0,0.052317316780046384,0.1894096302986145,1,1,0,-136.0,0.0
983,2,Advanced Puzzle Room,-472,150,0,0.05216036482970624,0.1559334334358573,1,1,0,-139.55,0.0
984,2,Advanced Puzzle Room,-133,150,0,0.052003883735217124,0.14656911369413136,1,1,0,-139.45,0.0
985,0,Classic Escape Room,-112,150,0,0.051847872084011475,0.15211028776442012,1,2,0,-138.84,0.0
986,0,Classic Escape Room,-127,150,0,0.05169232846775944,0.12174444142729043,1,2,0,-139.09,0.0
987,1,Alternative Maze Room,-76,150,0,0.05153725148235616,0.11810130642106136,1,3,0,-138.52,0.0
988,0,Classic Escape Room,-102,150,0,0.051382639727909095,0.12732586748898028,1,2,0,-138.23,0.0
989,2,Advanced Puzzle Room,-142,150,0,0.051228491808725365,0.11421432532990972,1,1,0,-138.12,0.0
990,0,Classic Escape Room,-102,150,0,0.05107480633329919,0.11192697937289874,1,2,0,-137.87,0.0
991,1,Alternative Maze Room,-76,150,0,0.05092158191429929,0.11745513988037905,1,3,0,-136.8,0.0
992,1,Alternative Maze Room,-61,150,0,0.05076881716855639,0.11020544716157019,1,3,0,-136.18,0.0
993,2,Advanced Puzzle Room,-133,150,0,0.05061651071705072,0.10420788818349441,1,1,0,-136.45,0.0
994,2,Advanced Puzzle Room,-143,150,0,0.05046466118489957,0.11730026559904218,1,1,0,-136.62,0.0
995,0,Classic Escape Room,-117,150,0,0.05031326720134487,0.1206336776788036,1,2,0,-136.62,0.0
996,1,Alternative Maze Room,-111,150,0,0.05016232739974084,0.10682315345853567,1,3,0,-132.45,0.0
997,0,Classic Escape Room,-106,150,0,0.050011840417541614,0.11797899135077992,1,2,0,-132.6,0.0
998,1,Alternative Maze Room,-76,150,0,0.04986180489628899,0.12595035973315438,1,3,0,-132.18,0.0
999,1,Alternative Maze Room,-71,150,0,0.04971221948160012,0.09792517151062687,1,3,0,-130.26,0.0
1000,1,Alternative Maze Room,-241,150,0,0.04956308282315532,0.1313902379665524,1,3,0,-131.16,0.0
1001,0,Classic Escape Room,-132,150,0,0.049414393574685855,0.3136191865677635,1,2,0,-131.36,0.0
1002,2,Advanced Puzzle Room,-148,150,0,0.049266150393961795,0.1804286580781142,1,1,0,-131.77,0.0
1003,1,Alternative Maze Room,-581,150,0,0.04911835194277991,0.14235187063614527,1,3,0,-136.15,0.0
1004,1,Alternative Maze Room,-81,150,0,0.04897099688695157,0.16673114279905954,1,3,0,-135.49,0.0
1005,2,Advanced Puzzle Room,-133,150,0,0.04882408389629071,0.15639541300634544,1,1,0,-135.55,0.0
1006,1,Alternative Maze Room,-76,150,0,0.04867761164460184,0.1369423513362805,1,3,0,-135.4,0.0
1007,1,Alternative Maze Room,-66,150,0,0.04853157880966803,0.1269863551792999,1,3,0,-134.63,0.0
1008,0,Classic Escape Room,-97,150,0,0.048385984073239026,0.127246713321656,1,2,0,-134.28,0.0
1009,2,Advanced Puzzle Room,-133,150,0,0.048240826121019306,0.16118143809959293,1,1,0,-134.75,0.0
1010,0,Classic Escape Room,-97,150,0,0.04809610364265625,0.14072005829152961,1,2,0,-134.04,0.0
1011,0,Classic Escape Room,-117,150,0,0.04795181533172828,0.11426246292889118,1,2,0,-133.78,0.0
1012,0,Classic Escape Room,-102,150,0,0.047807959885733095,0.12364109951381883,1,2,0,-133.55,0.0
1013,2,Advanced Puzzle Room,-163,150,0,0.0476645360060759,0.12062772027527292,1,1,0,-134.63,0.0
1014,1,Alternative Maze Room,-81,150,0,0.04752154239805767,0.11333113187924028,1,3,0,-133.91,0.0
1015,2,Advanced Puzzle Room,-113,150,0,0.047378977770863494,0.13787522468095023,1,1,0,-133.56,0.0
1016,0,Classic Escape Room,-107,150,0,0.047236840837550906,0.1306029165846606,1,2,0,-133.62,0.0
1017,1,Alternative Maze Room,-76,150,0,0.04709513031503825,0.12648845461197197,1,3,0,-132.95,0.0
1018,1,Alternative Maze Room,-321,150,0,0.04695384492409314,0.09359375181918343,1,3,0,-135.19,0.0
1019,0,Classic Escape Room,-112,150,0,0.046812983389320856,0.11157842309835056,1,2,0,-135.2,0.0
1020,2,Advanced Puzzle Room,-148,150,0,0.04667254443915289,0.1213472561351955,1,1,0,-136.07,0.0
1021,0,Classic Escape Room,-312,150,0,0.04653252680583543,0.29526204109191895,1,2,0,-137.71,0.0
1022,1,Alternative Maze Room,-66,150,0,0.04639292922541793,0.1869815209011237,1,3,0,-137.3,0.0
1023,1,Alternative Maze Room,-81,150,0,0.04625375043774167,0.1597592501093944,1,3,0,-137.04,0.0
1024,2,Advanced Puzzle Room,-128,150,0,0.046114989186428444,0.16224781359235446,1,1,0,-136.79,0.0
1025,1,Alternative Maze Room,-76,150,0,0.045976644218869156,0.12760481187452874,1,3,0,-136.37,0.0
1026,0,Classic Escape Room,-219,150,0,0.04583871428621255,0.13983918058375516,1,2,0,-137.19,0.0
1027,0,Classic Escape Room,-112,150,0,0.04570119814335391,0.12436748990789055,1,2,0,-137.19,0.0
1028,1,Alternative Maze Room,-76,150,0,0.04556409454892385,0.12629677020634214,1,3,0,-136.62,0.0
1029,2,Advanced Puzzle Room,-157,150,0,0.04542740226527708,0.1240977425687015,1,1,0,-137.44,0.0
1030,1,Alternative Maze Room,-76,150,0,0.045291120058481245,0.11237312886863947,1,3,0,-136.89,0.0
1031,0,Classic Escape Room,-834,150,0,0.0451552466983058,0.09873567658786972,1,0,0,-143.9,0.0
1032,2,Advanced Puzzle Room,-128,150,0,0.04501978095821088,0.10908350669158001,1,1,0,-143.96,0.0
1033,1,Alternative Maze Room,-91,150,0,0.04488472161533625,0.11260989976736406,1,3,0,-141.99,0.0
1034,1,Alternative Maze Room,-75,150,0,0.04475006745049024,0.09294942721414069,1,3,0,-140.16,0.0
1035,0,Classic Escape Room,-107,150,0,0.04461581724813877,0.0977233302500099,1,2,0,-139.51,0.0
1036,1,Alternative Maze Room,-76,150,0,0.04448196979639435,0.1174286863580346,1,3,0,-139.11,0.0
1037,1,Alternative Maze Room,-76,150,0,0.044348523887005165,0.13936064459383488,1,3,0,-138.65,0.0
1038,0,Classic Escape Room,-128,150,0,0.04421547831534415,0.11532316674478352,1,1,0,-138.41,0.0
1039,0,Classic Escape Room,-133,150,0,0.04408283188039812,0.10451861609083911,1,1,0,-138.57,0.0
1040,1,Alternative Maze Room,-71,150,0,0.04395058338475692,0.09491292905993759,1,3,0,-138.1,0.0
1041,1,Alternative Maze Room,-71,150,0,0.04381873163460265,0.25154619646569093,1,3,0,-137.48,0.0
1042,0,Classic Escape Room,-127,150,0,0.04368727543969884,0.1451262948786219,1,2,0,-137.52,0.0
1043,2,Advanced Puzzle Room,-113,150,0,0.04355621361337974,0.13875064227109155,1,1,0,-137.94,0.0
1044,2,Advanced Puzzle Room,-338,150,0,0.0434255449725396,0.1135103742654125,1,1,0,-139.89,0.0
1045,0,Classic Escape Room,-97,150,0,0.043295268337621984,0.12456270808974902,1,2,0,-139.89,0.0
1046,0,Classic Escape Room,-202,150,0,0.04316538253260912,0.13374115847672025,1,2,0,-140.79,0.0
1047,2,Advanced Puzzle Room,-138,150,0,0.04303588638501129,0.13004806623483697,1,1,0,-137.9,0.0
1048,1,Alternative Maze Room,-536,150,0,0.04290677872585626,0.14390679720789193,1,3,0,-142.09,0.0
1049,0,Classic Escape Room,-121,150,0,0.042778058389678686,0.13645082547018925,1,2,0,-141.3,0.0
1050,2,Advanced Puzzle Room,-143,150,0,0.04264972421450965,0.13739513338853915,1,1,0,-141.51,0.0
1051,1,Alternative Maze Room,-197,150,0,0.042521775041866126,0.09709113919486602,1,2,0,-139.25,0.0
1052,2,Advanced Puzzle Room,-138,150,0,0.04239420971674053,0.1318894022082289,1,1,0,-139.61,0.0
1053,2,Advanced Puzzle Room,-153,150,0,0.04226702708759031,0.11996628979220986,1,1,0,-140.23,0.0
1054,2,Advanced Puzzle Room,-148,150,0,0.04214022600632754,0.12955498020164669,1,1,0,-140.8,0.0
1055,1,Alternative Maze Room,-71,150,0,0.042013805328308555,0.11605519322057566,1,3,0,-140.6,0.0
1056,0,Classic Escape Room,-97,150,0,0.04188776391232363,0.12605195820952456,1,2,0,-140.66,0.0
1057,2,Advanced Puzzle Room,-123,150,0,0.041762100620586655,0.10926750760525465,1,1,0,-140.46,0.0
1058,2,Advanced Puzzle Room,-118,150,0,0.041636814318724895,0.0927407514769584,1,1,0,-140.47,0.0
1059,2,Advanced Puzzle Room,-133,150,0,0.04151190387576872,0.10847662832898398,1,1,0,-140.68,0.0
1060,2,Advanced Puzzle Room,-123,150,0,0.04138736816414141,0.12603782452642917,1,1,0,-140.53,0.0
1061,1,Alternative Maze Room,-133,150,0,0.041263206059648984,0.2448453741520643,1,1,0,-140.48,0.0
1062,0,Classic Escape Room,-87,150,0,0.04113941644147004,0.16451497336228688,1,2,0,-141.1,0.0
1063,2,Advanced Puzzle Room,-479,150,0,0.04101599819214563,0.13700324106340608,1,0,0,-143.92,0.0
1064,0,Classic Escape Room,-102,150,0,0.040892950197569194,0.13557987440998356,1,2,0,-143.46,0.0
1065,1,Alternative Maze Room,-406,150,0,0.040770271346976486,0.12506383743758004,1,3,0,-146.24,0.0
1066,1,Alternative Maze Room,-97,150,0,0.040647960532935554,0.12514220172539353,1,2,0,-146.3,0.0
1067,1,Alternative Maze Room,-101,150,0,0.040526016651336746,0.1326101078465581,1,3,0,-146.03,0.0
1068,1,Alternative Maze Room,-87,150,0,0.040404438601382736,0.12869540638290344,1,2,0,-145.62,0.0
1069,0,Classic Escape Room,-237,150,0,0.04028322528557859,0.11761449333901207,1,2,0,-146.56,0.0
1070,1,Alternative Maze Room,-242,150,0,0.04016237560972185,0.11997895669502516,1,2,0,-148.17,0.0
1071,1,Alternative Maze Room,-82,150,0,0.04004188848289268,0.14836645538608234,1,2,0,-147.83,0.0
1072,0,Classic Escape Room,-92,150,0,0.039921762817444,0.14617668584610025,1,2,0,-147.74,0.0
1073,2,Advanced Puzzle Room,-128,150,0,0.03980199752899167,0.11406479972725113,1,1,0,-148.16,0.0
1074,0,Classic Escape Room,-92,150,0,0.039682591536404695,0.12678460938856007,1,2,0,-147.91,0.0
1075,2,Advanced Puzzle Room,-138,150,0,0.03956354376179548,0.11506913295947015,1,1,0,-147.91,0.0
1076,2,Advanced Puzzle Room,-137,150,0,0.03944485313051009,0.14065691163763405,1,1,0,-147.71,0.0
1077,2,Advanced Puzzle Room,-113,150,0,0.03932651857111856,0.12956696345470844,1,1,0,-147.41,0.0
1078,0,Classic Escape Room,-97,150,0,0.039208539015405205,0.12946578855315843,1,2,0,-147.67,0.0
1079,1,Alternative Maze Room,-82,150,0,0.03909091339835899,0.11650673628474276,1,2,0,-147.57,0.0
1080,0,Classic Escape Room,-101,150,0,0.03897364065816391,0.12250286901990573,1,2,0,-147.71,0.0
1081,2,Advanced Puzzle Room,-142,150,0,0.03885671973618942,0.25480312809348105,1,1,0,-148.16,0.0
1082,1,Alternative Maze Room,-156,150,0,0.038740149576980853,0.15507500405112903,1,3,0,-148.25,0.0
1083,1,Alternative Maze Room,-76,150,0,0.03862392912824991,0.14371334344769518,1,3,0,-144.29,0.0
1084,0,Classic Escape Room,-102,150,0,0.03850805734086516,0.13071740457477668,1,2,0,-143.98,0.0
1085,1,Alternative Maze Room,-304,150,0,0.038392533168842564,0.13513296786074838,1,3,1,-145.9,0.0
1086,1,Alternative Maze Room,-81,150,0,0.038277355569336036,0.15076154115299384,1,3,0,-145.44,0.0
1087,0,Classic Escape Room,-102,150,0,0.038162523502628026,0.12517977449422082,1,2,0,-145.7,0.0
1088,1,Alternative Maze Room,-66,150,0,0.03804803593212014,0.12547679015124838,1,3,0,-145.34,0.0
1089,2,Advanced Puzzle Room,-128,150,0,0.03793389182432378,0.12434183097754915,1,1,0,-145.2,0.0
1090,0,Classic Escape Room,-97,150,0,0.03782009014885081,0.10703619870978097,1,2,0,-145.15,0.0
1091,2,Advanced Puzzle Room,-113,150,0,0.03770662987840426,0.13127750455712278,1,1,0,-145.52,0.0
1092,1,Alternative Maze Room,-81,150,0,0.03759350998876904,0.11702361783323188,1,3,0,-145.72,0.0
1093,2,Advanced Puzzle Room,-142,150,0,0.037480729458802736,0.10871989232177535,1,1,0,-145.81,0.0
1094,0,Classic Escape Room,-97,150,0,0.03736828727042633,0.1275877789625277,1,2,0,-145.35,0.0
1095,2,Advanced Puzzle Room,-128,150,0,0.03725618240861505,0.09980472608158986,1,1,0,-145.46,0.0
1096,1,Alternative Maze Room,-71,150,0,0.037144413861389204,0.13217602173487344,1,3,0,-145.06,0.0
1097,0,Classic Escape Room,-121,150,0,0.037032980619805034,0.1141133639185379,1,2,0,-145.21,0.0
1098,2,Advanced Puzzle Room,-128,150,0,0.03692188167794562,0.12430466405426463,1,1,0,-145.73,0.0
1099,0,Classic Escape Room,-97,150,0,0.03681111603291178,0.12999952350432675,1,2,0,-145.99,0.0
1100,0,Classic Escape Room,-111,150,0,0.036700682684813045,0.10339005968223015,1,2,0,-144.69,0.0
1101,0,Classic Escape Room,-92,150,0,0.03659058063675861,0.21401164616147678,1,2,0,-144.29,0.0
1102,2,Advanced Puzzle Room,-133,150,0,0.03648080889484833,0.1250785900776585,1,1,0,-144.14,0.0
1103,2,Advanced Puzzle Room,-143,150,0,0.03637136646816379,0.15494042763486504,1,1,0,-139.76,0.0
1104,0,Classic Escape Room,-102,150,0,0.036262252368759296,0.12216786452258627,1,2,0,-139.97,0.0
1105,0,Classic Escape Room,-101,150,0,0.036153465611653016,0.13219744620844723,1,2,0,-139.65,0.0
1106,0,Classic Escape Room,-97,150,0,0.03604500521481806,0.14274862380698322,1,2,0,-139.86,0.0
1107,2,Advanced Puzzle Room,-128,150,0,0.035936870199173604,0.11806607534177602,1,1,0,-140.48,0.0
1108,0,Classic Escape Room,-482,150,0,0.03582905958857608,0.13700624943400422,1,2,0,-144.33,0.0
1109,1,Alternative Maze Room,-76,150,0,0.03572157240981035,0.11257933620363474,1,3,0,-143.76,0.0
1110,1,Alternative Maze Room,-76,150,0,0.035614407692580924,0.11320712272388239,1,3,0,-143.55,0.0
1111,1,Alternative Maze Room,-61,150,0,0.03550756446950318,0.13279109658052524,1,3,0,-142.99,0.0
1112,2,Advanced Puzzle Room,-118,150,0,0.03540104177609467,0.10785543324425817,1,1,0,-143.15,0.0
1113,0,Classic Escape Room,-107,150,0,0.03529483865076639,0.09263919932146868,1,2,0,-142.59,0.0
1114,2,Advanced Puzzle Room,-131,150,0,0.035188954134814085,0.10502585859969259,1,1,0,-143.09,0.0
1115,0,Classic Escape Room,-107,150,0,0.035083387272409644,0.12281303324115773,1,2,0,-143.03,0.0
1116,2,Advanced Puzzle Room,-128,150,0,0.03497813711059242,0.11455574725133677,1,1,0,-143.24,0.0
1117,0,Classic Escape Room,-107,150,0,0.03487320269926064,0.12699471124758324,1,2,0,-143.55,0.0
1118,1,Alternative Maze Room,-504,150,0,0.03476858309116286,0.10537692431360483,1,3,1,-145.38,0.0
1119,0,Classic Escape Room,-122,150,0,0.03466427734188937,0.11037099403018753,1,2,0,-145.48,0.0
1120,2,Advanced Puzzle Room,-138,150,0,0.034560284509863703,0.12690272972919048,1,1,0,-145.38,0.0
1121,2,Advanced Puzzle Room,-142,150,0,0.034456603656334114,0.2349963211392363,1,1,0,-143.68,0.0
1122,0,Classic Escape Room,-97,150,0,0.034353233845365115,0.14387731086462735,1,2,0,-143.99,0.0
1123,1,Alternative Maze Room,-66,150,0,0.03425017414382902,0.15762651693075896,1,3,0,-143.84,0.0
1124,1,Alternative Maze Room,-66,150,0,0.034147423621397534,0.14128222930865983,1,3,0,-143.22,0.0
1125,0,Classic Escape Room,-102,150,0,0.03404498135053334,0.14700614718720317,1,2,0,-143.48,0.0
1126,2,Advanced Puzzle Room,-141,150,0,0.03394284640648174,0.13003705171247323,1,1,0,-142.7,0.0
1127,2,Advanced Puzzle Room,-118,150,0,0.0338410178672623,0.13104516457766294,1,1,0,-142.76,0.0
1128,1,Alternative Maze Room,-76,150,0,0.03373949481366051,0.12068375239148736,1,3,0,-142.76,0.0
1129,0,Classic Escape Room,-92,150,0,0.03363827632921953,0.09308394264740248,1,2,0,-142.11,0.0
1130,1,Alternative Maze Room,-71,150,0,0.03353736150023187,0.12234794900131722,1,3,0,-142.06,0.0
1131,2,Advanced Puzzle Room,-118,150,0,0.03343674941573117,0.10610212927684187,1,1,0,-134.9,0.0
1132,1,Alternative Maze Room,-76,150,0,0.03333643916748398,0.12732650068588555,1,3,0,-134.38,0.0
1133,1,Alternative Maze Room,-66,150,0,0.03323642984998153,0.11978949191048742,1,3,0,-134.13,0.0
1134,1,Alternative Maze Room,-71,150,0,0.033136720560431585,0.1113806412400057,1,3,0,-134.09,0.0
1135,0,Classic Escape Room,-92,150,0,0.03303731039875029,0.11437216052475074,1,2,0,-133.94,0.0
1136,0,Classic Escape Room,-112,150,0,0.03293819846755404,0.09724304211325943,1,2,0,-134.3,0.0
1137,0,Classic Escape Room,-102,150,0,0.03283938387215138,0.11457816691137851,1,2,0,-134.56,0.0
1138,1,Alternative Maze Room,-75,150,0,0.032740865720534924,0.11774575706881782,1,3,0,-134.03,0.0
1139,0,Classic Escape Room,-107,150,0,0.03264264312337332,0.10450718822578589,1,2,0,-133.77,0.0
1140,1,Alternative Maze Room,-61,150,0,0.0325447151940032,0.12062958773535987,1,3,0,-133.67,0.0
1141,1,Alternative Maze Room,-86,150,0,0.032447081048421186,0.17340792772670588,1,3,0,-133.82,0.0
1142,0,Classic Escape Room,-102,150,0,0.032349739805275925,0.13535653007527193,1,2,0,-133.57,0.0
1143,2,Advanced Puzzle Room,-123,150,0,0.0322526905858601,0.13393631419787805,1,1,0,-133.67,0.0
1144,1,Alternative Maze Room,-56,150,0,0.032155932514102516,0.11729982324565451,1,3,0,-130.85,0.0
1145,1,Alternative Maze Room,-66,150,0,0.03205946471656021,0.12275547597246865,1,3,0,-130.54,0.0
1146,2,Advanced Puzzle Room,-118,150,0,0.03196328632241053,0.12848395951713124,1,1,0,-129.7,0.0
1147,1,Alternative Maze Room,-81,150,0,0.0318673964634433,0.14308603441963594,1,3,0,-129.13,0.0
1148,0,Classic Escape Room,-102,150,0,0.03177179427405297,0.12513201514879863,1,2,0,-124.79,0.0
1149,1,Alternative Maze Room,-81,150,0,0.031676478891230805,0.12797635325541099,1,3,0,-124.39,0.0
1150,2,Advanced Puzzle Room,-118,150,0,0.03158144945455711,0.12613113794165354,1,1,0,-124.14,0.0
1151,2,Advanced Puzzle Room,-118,150,0,0.03148670510619344,0.12739013893529771,1,1,0,-123.35,0.0
1152,0,Classic Escape Room,-92,150,0,0.03139224499087486,0.10423861403639118,1,2,0,-122.89,0.0
1153,2,Advanced Puzzle Room,-147,150,0,0.031298068255902235,0.13531257255002857,1,1,0,-122.83,0.0
1154,2,Advanced Puzzle Room,-128,150,0,0.03120417405113453,0.10736970111106833,1,1,0,-122.63,0.0
1155,1,Alternative Maze Room,-81,150,0,0.031110561528981125,0.12175577605764071,1,3,0,-122.73,0.0
1156,2,Advanced Puzzle Room,-123,150,0,0.03101722984439418,0.132221053239579,1,1,0,-122.99,0.0
1157,2,Advanced Puzzle Room,-118,150,0,0.030924178154860996,0.12027864165293674,1,1,0,-122.94,0.0
1158,2,Advanced Puzzle Room,-128,150,0,0.030831405620396414,0.13027498592001696,1,1,0,-123.04,0.0
1159,2,Advanced Puzzle Room,-128,150,0,0.030738911403535223,0.09081737749899427,1,1,0,-122.99,0.0
1160,0,Classic Escape Room,-97,150,0,0.03064669466932462,0.09562558065479,1,2,0,-122.73,0.0
1161,2,Advanced Puzzle Room,-118,150,0,0.030554754585316646,0.16385713510215283,1,1,0,-122.58,0.0
1162,1,Alternative Maze Room,-118,150,0,0.030463090321560696,0.13447327179834245,1,1,0,-122.89,0.0
1163,0,Classic Escape Room,-97,150,0,0.030371701050596014,0.10549119541421532,1,2,0,-119.07,0.0
1164,0,Classic Escape Room,-107,150,0,0.030280585947444226,0.14859423082942763,1,2,0,-119.12,0.0
1165,2,Advanced Puzzle Room,-123,150,0,0.030189744189601894,0.11165805814166864,1,1,0,-116.29,0.0
1166,0,Classic Escape Room,-107,150,0,0.030099174957033088,0.11465689712204039,1,2,0,-116.39,0.0
1167,0,Classic Escape Room,-97,150,0,0.030008877432161987,0.12514112618130943,1,2,0,-116.35,0.0
1168,0,Classic Escape Room,-117,150,0,0.03,0.10779145371789733,1,2,0,-116.65,0.0
1169,2,Advanced Puzzle Room,-128,150,0,0.03,0.098473060131073,1,1,0,-115.56,0.0
1170,1,Alternative Maze Room,-82,150,0,0.03,0.12289372828789055,1,2,0,-113.96,0.0
1171,1,Alternative Maze Room,-61,150,0,0.03,0.10758961216857035,1,3,0,-113.75,0.0
1172,0,Classic Escape Room,-106,150,0,0.03,0.11083648689401647,1,2,0,-113.89,0.0
1173,0,Classic Escape Room,-102,150,0,0.03,0.13240966270367305,1,2,0,-113.63,0.0
1174,1,Alternative Maze Room,-96,150,0,0.03,0.10891732724693914,1,2,0,-113.67,0.0
1175,2,Advanced Puzzle Room,-113,150,0,0.03,0.12541926100539663,1,1,0,-113.42,0.0
1176,0,Classic Escape Room,-112,150,0,0.03,0.11517395227216184,1,2,0,-113.17,0.0
1177,1,Alternative Maze Room,-97,150,0,0.03,0.11017468995414674,1,2,0,-113.01,0.0
1178,1,Alternative Maze Room,-82,150,0,0.03,0.11254465151578188,1,2,0,-112.86,0.0
1179,2,Advanced Puzzle Room,-133,150,0,0.03,0.10042621583367388,1,1,0,-113.37,0.0
1180,0,Classic Escape Room,-107,150,0,0.03,0.10907165284578998,1,2,0,-113.43,0.0
1181,2,Advanced Puzzle Room,-123,150,0,0.03,0.1568137063831091,1,1,0,-113.24,0.0
1182,1,Alternative Maze Room,-87,150,0,0.03,0.11691226060812672,1,2,0,-112.55,0.0
1183,0,Classic Escape Room,-107,150,0,0.03,0.11275468170332412,1,2,0,-112.86,0.0
1184,2,Advanced Puzzle Room,-133,150,0,0.03,0.10479333389550448,1,1,0,-113.17,0.0
1185,2,Advanced Puzzle Room,-128,150,0,0.03,0.11630725093185902,1,1,0,-111.41,0.0
1186,2,Advanced Puzzle Room,-118,150,0,0.03,0.11689907974253098,1,1,0,-111.78,0.0
1187,1,Alternative Maze Room,-92,150,0,0.03,0.11700711379759014,1,2,0,-111.68,0.0
1188,0,Classic Escape Room,-97,150,0,0.03,0.12921181969344617,1,2,0,-111.99,0.0
1189,0,Classic Escape Room,-101,150,0,0.03,0.12986118736987312,1,2,0,-111.72,0.0
1190,1,Alternative Maze Room,-312,150,0,0.03,0.11804634635957578,1,2,0,-113.87,0.0
1191,0,Classic Escape Room,-102,150,0,0.03,0.13169392837521932,1,2,0,-113.76,0.0
1192,1,Alternative Maze Room,-92,150,0,0.03,0.11974386032670736,1,2,0,-113.87,0.0
1193,1,Alternative Maze Room,-87,150,0,0.03,0.1051556877947102,1,2,0,-113.32,0.0
1194,1,Alternative Maze Room,-77,150,0,0.03,0.11397814526533087,1,2,0,-113.12,0.0
1195,1,Alternative Maze Room,-92,150,0,0.03,0.10554274598757427,1,2,0,-112.76,0.0
1196,0,Classic Escape Room,-87,150,0,0.03,0.12145183854425946,1,2,0,-112.92,0.0
1197,1,Alternative Maze Room,-82,150,0,0.03,0.1030722742062062,1,2,0,-112.53,0.0
1198,2,Advanced Puzzle Room,-113,150,0,0.03,0.10001891301634411,1,1,0,-112.38,0.0
1199,1,Alternative Maze Room,-70,150,0,0.03,0.1220258376809458,1,3,0,-112.11,0.0
1200,1,Alternative Maze Room,-87,150,0,0.03,0.12691460588326056,1,2,0,-111.87,0.0
1201,0,Classic Escape Room,-107,150,0,0.03,0.1700694545979301,1,2,0,-112.02,0.0
1202,2,Advanced Puzzle Room,-113,150,0,0.03,0.1249790824142595,1,1,0,-111.82,0.0
1203,2,Advanced Puzzle Room,-118,150,0,0.03,0.12674323025469977,1,1,0,-111.57,0.0
1204,0,Classic Escape Room,-97,150,0,0.03,0.13712329021655023,1,2,0,-111.52,0.0
1205,2,Advanced Puzzle Room,-133,150,0,0.03,0.11463748461256425,1,1,0,-111.84,0.0
1206,2,Advanced Puzzle Room,-128,150,0,0.03,0.12029657711430142,1,1,0,-112.15,0.0
1207,2,Advanced Puzzle Room,-133,150,0,0.03,0.08955526936799288,1,1,0,-112.2,0.0
1208,0,Classic Escape Room,-97,150,0,0.03,0.09569965410667161,1,2,0,-108.35,0.0
1209,1,Alternative Maze Room,-102,150,0,0.03,0.11345134939067066,1,2,0,-108.61,0.0
1210,1,Alternative Maze Room,-102,150,0,0.03,0.12204091217989722,1,2,0,-108.87,0.0
1211,2,Advanced Puzzle Room,-123,150,0,0.03,0.1249266659685721,1,1,0,-109.49,0.0
