episode,stage,stage_name,rows,cols,wall_density,num_puzzles,level_seed,total_reward,steps,success,rolling_success,collected_key,solved_puzzles,opened_door,epsilon,loss
4578,1,stage_1_small_easy,6,6,0.0999,1,935,-133,108,0,0.0,0,0,0,0.05,0.2052951822816222
4579,1,stage_1_small_easy,6,6,0.0852,1,859,-118,108,0,0.0,0,0,0,0.05,0.16091157999579553
4580,1,stage_1_small_easy,6,6,0.0934,1,385,-113,108,0,0.0,0,0,0,0.05,0.18809999087480483
4581,1,stage_1_small_easy,6,6,0.0923,1,661,-128,108,0,0.0,0,0,0,0.05,0.18584899856122555
4582,1,stage_1_small_easy,6,6,0.1184,1,873,-143,108,0,0.0,0,0,0,0.05,0.17008134363977997
4583,1,stage_1_small_easy,6,6,0.0802,1,945,-123,108,0,0.0,0,0,0,0.05,0.18640220813729144
4584,1,stage_1_small_easy,6,6,0.1074,1,94,-128,108,0,0.0,0,0,0,0.05,0.18170942310933713
4585,1,stage_1_small_easy,6,6,0.1034,1,74,-118,108,0,0.0,0,0,0,0.05,0.19273391345308888
4586,1,stage_1_small_easy,6,6,0.1192,1,756,-443,108,0,0.0,0,0,0,0.05,0.1705461452818579
4587,1,stage_1_small_easy,6,6,0.105,1,200,-108,108,0,0.0,0,0,0,0.05,0.18243411731802756
4588,1,stage_1_small_easy,6,6,0.1169,1,573,-113,108,0,0.0,0,0,0,0.05,0.16059881731591844
4589,1,stage_1_small_easy,6,6,0.0912,1,530,-123,108,0,0.0,0,0,0,0.05,0.1662232548136402
4590,1,stage_1_small_easy,6,6,0.0828,1,828,-133,108,0,0.0,0,0,0,0.05,0.178959634637943
4591,1,stage_1_small_easy,6,6,0.1011,1,562,-363,108,0,0.0,0,0,0,0.05,0.1996213466067005
4592,1,stage_1_small_easy,6,6,0.1131,1,406,-148,108,0,0.0,0,0,0,0.05,0.17914555832329723
4593,1,stage_1_small_easy,6,6,0.1017,1,635,-403,108,0,0.0,0,0,0,0.05,0.18499915460469546
4594,1,stage_1_small_easy,6,6,0.1023,1,821,-113,108,0,0.0,0,0,0,0.05,0.16828198261834956
4595,1,stage_1_small_easy,6,6,0.101,1,286,-118,108,0,0.0,0,0,0,0.05,0.1974113678076753
4596,1,stage_1_small_easy,6,6,0.1036,1,36,-123,108,0,0.0,0,0,0,0.05,0.17086114285996667
4597,1,stage_1_small_easy,6,6,0.116,1,72,-118,108,0,0.0,0,0,0,0.05,0.21199906851958344
4598,1,stage_1_small_easy,6,6,0.0863,1,732,-143,108,0,0.0,0,0,0,0.05,0.19156857141879974
4599,1,stage_1_small_easy,6,6,0.0948,1,242,-118,108,0,0.0,0,0,0,0.05,0.1564142597425315
4600,1,stage_1_small_easy,6,6,0.1171,1,413,-118,108,0,0.0,0,0,0,0.05,0.1629852210688922
4601,1,stage_1_small_easy,6,6,0.0809,1,600,-123,108,0,0.0,0,0,0,0.05,0.22060990609504558
4602,1,stage_1_small_easy,6,6,0.1123,1,144,-108,108,0,0.0,0,0,0,0.05,0.17671804316341877
4603,1,stage_1_small_easy,6,6,0.0882,1,838,-108,108,0,0.0,0,0,0,0.05,0.18343382597797447
4604,1,stage_1_small_easy,6,6,0.1084,1,779,-108,108,0,0.0,0,0,0,0.05,0.18223488116981806
4605,1,stage_1_small_easy,6,6,0.0914,1,27,-113,108,0,0.0,0,0,0,0.05,0.16939665573752588
4606,1,stage_1_small_easy,6,6,0.0801,1,506,-118,108,0,0.0,0,0,0,0.05,0.1612236258332376
4607,1,stage_1_small_easy,6,6,0.0878,1,151,-108,108,0,0.0,0,0,0,0.05,0.16657663781747775
4608,1,stage_1_small_easy,6,6,0.0973,1,166,-118,108,0,0.0,0,0,0,0.05,0.16170630893773502
4609,1,stage_1_small_easy,6,6,0.0971,1,749,-143,108,0,0.0,0,0,0,0.05,0.16463225252098507
4610,1,stage_1_small_easy,6,6,0.0826,1,346,-128,108,0,0.0,0,0,0,0.05,0.19006203135682476
4611,1,stage_1_small_easy,6,6,0.0805,1,350,-118,108,0,0.0,0,0,0,0.05,0.14176447344598947
4612,1,stage_1_small_easy,6,6,0.0972,1,617,-118,108,0,0.0,0,0,0,0.05,0.19108121345440546
4613,1,stage_1_small_easy,6,6,0.0956,1,59,-113,108,0,0.0,0,0,0,0.05,0.1544459498728867
4614,1,stage_1_small_easy,6,6,0.1151,1,678,-598,108,0,0.0,0,0,0,0.05,0.16726657106644577
4615,1,stage_1_small_easy,6,6,0.1027,1,884,-133,108,0,0.0,0,0,0,0.05,0.18708175534589422
4616,1,stage_1_small_easy,6,6,0.1152,1,493,-123,108,0,0.0,0,0,0,0.05,0.18121599688850068
4617,1,stage_1_small_easy,6,6,0.1086,1,218,-268,108,0,0.0,0,0,0,0.05,0.1613284696445421
4618,1,stage_1_small_easy,6,6,0.1155,1,402,-193,108,0,0.0,0,0,0,0.05,0.20048145322060143
4619,1,stage_1_small_easy,6,6,0.0824,1,876,-163,108,0,0.0,0,0,0,0.05,0.14606362905491282
4620,1,stage_1_small_easy,6,6,0.0883,1,190,-143,108,0,0.0,0,0,0,0.05,0.18305791169404984
4621,1,stage_1_small_easy,6,6,0.082,1,437,-123,108,0,0.0,0,0,0,0.05,0.1633522363586558
4622,1,stage_1_small_easy,6,6,0.099,1,853,-133,108,0,0.0,0,0,0,0.05,0.1610178134093682
4623,1,stage_1_small_easy,6,6,0.0963,1,159,-182,108,0,0.0,1,0,0,0.05,0.19364267684243344
4624,1,stage_1_small_easy,6,6,0.1115,1,266,-113,108,0,0.0,0,0,0,0.05,0.1546487415002452
4625,1,stage_1_small_easy,6,6,0.102,1,129,-128,108,0,0.0,0,0,0,0.05,0.1589172904000238
4626,1,stage_1_small_easy,6,6,0.104,1,526,-113,108,0,0.0,0,0,0,0.05,0.1454860306241446
4627,1,stage_1_small_easy,6,6,0.0986,1,147,-118,108,0,0.0,0,0,0,0.05,0.1440664034129845
4628,1,stage_1_small_easy,6,6,0.1037,1,187,-123,108,0,0.0,0,0,0,0.05,0.14256090494907564
4629,1,stage_1_small_easy,6,6,0.0816,1,268,-391,108,0,0.0,1,0,0,0.05,0.14567642969389757
4630,1,stage_1_small_easy,6,6,0.0996,1,771,-138,108,0,0.0,0,0,0,0.05,0.15076818827677657
4631,1,stage_1_small_easy,6,6,0.0875,1,846,-113,108,0,0.0,0,0,0,0.05,0.17472570217042058
4632,1,stage_1_small_easy,6,6,0.1123,1,617,-128,108,0,0.0,0,0,0,0.05,0.16001950839051493
4633,1,stage_1_small_easy,6,6,0.0802,1,613,-118,108,0,0.0,0,0,0,0.05,0.14629704060239923
4634,1,stage_1_small_easy,6,6,0.1127,1,635,-108,108,0,0.0,0,0,0,0.05,0.14604249979472822
4635,1,stage_1_small_easy,6,6,0.0911,1,195,-133,108,0,0.0,0,0,0,0.05,0.16004422689891523
4636,1,stage_1_small_easy,6,6,0.1037,1,232,-118,108,0,0.0,0,0,0,0.05,0.15373844377420567
4637,1,stage_1_small_easy,6,6,0.084,1,953,-128,108,0,0.0,0,0,0,0.05,0.15026361543547223
4638,1,stage_1_small_easy,6,6,0.1191,1,670,-118,108,0,0.0,0,0,0,0.05,0.1381501644435856
4639,1,stage_1_small_easy,6,6,0.1145,1,69,-123,108,0,0.0,0,0,0,0.05,0.1626865982802378
4640,1,stage_1_small_easy,6,6,0.0849,1,272,-133,108,0,0.0,0,0,0,0.05,0.12798659510358615
4641,1,stage_1_small_easy,6,6,0.106,1,12,-118,108,0,0.0,0,0,0,0.05,0.15730402442730135
4642,1,stage_1_small_easy,6,6,0.0912,1,104,-113,108,0,0.0,0,0,0,0.05,0.1475514448420317
4643,1,stage_1_small_easy,6,6,0.0871,1,122,-113,108,0,0.0,0,0,0,0.05,0.1404802933404291
4644,1,stage_1_small_easy,6,6,0.0862,1,508,-108,108,0,0.0,0,0,0,0.05,0.1420420273034661
4645,1,stage_1_small_easy,6,6,0.1197,1,674,-123,108,0,0.0,0,0,0,0.05,0.14613568396479995
4646,1,stage_1_small_easy,6,6,0.097,1,670,-113,108,0,0.0,0,0,0,0.05,0.1521494265783716
4647,1,stage_1_small_easy,6,6,0.1131,1,759,-128,108,0,0.0,0,0,0,0.05,0.14335154424662944
4648,1,stage_1_small_easy,6,6,0.1081,1,541,-128,108,0,0.0,0,0,0,0.05,0.1696477632417723
4649,1,stage_1_small_easy,6,6,0.1193,1,811,-203,108,0,0.0,0,0,0,0.05,0.13707440618977504
4650,1,stage_1_small_easy,6,6,0.0947,1,423,-128,108,0,0.0,0,0,0,0.05,0.13123302189288316
4651,1,stage_1_small_easy,6,6,0.1009,1,317,-143,108,0,0.0,0,0,0,0.05,0.14465407026862656
4652,1,stage_1_small_easy,6,6,0.1161,1,190,-138,108,0,0.0,0,0,0,0.05,0.14623711575512532
4653,1,stage_1_small_easy,6,6,0.1176,1,550,-138,108,0,0.0,0,0,0,0.05,0.17621093129532206
4654,1,stage_1_small_easy,6,6,0.0875,1,784,-123,108,0,0.0,0,0,0,0.05,0.1394483027289863
4655,1,stage_1_small_easy,6,6,0.1106,1,112,-118,108,0,0.0,0,0,0,0.05,0.1626822983639108
4656,1,stage_1_small_easy,6,6,0.1103,1,707,-133,108,0,0.0,0,0,0,0.05,0.16314138658344746
4657,1,stage_1_small_easy,6,6,0.1047,1,420,-123,108,0,0.0,0,0,0,0.05,0.14997210508833328
4658,1,stage_1_small_easy,6,6,0.1038,1,571,-243,108,0,0.0,0,0,0,0.05,0.12824162182018714
4659,1,stage_1_small_easy,6,6,0.1164,1,423,-203,108,0,0.0,0,0,0,0.05,0.15391527837211336
4660,1,stage_1_small_easy,6,6,0.1027,1,864,-143,108,0,0.0,0,0,0,0.05,0.1435444352251512
4661,1,stage_1_small_easy,6,6,0.1053,1,606,-118,108,0,0.0,0,0,0,0.05,0.15946446735135936
4662,1,stage_1_small_easy,6,6,0.1093,1,934,-167,108,0,0.0,1,0,0,0.05,0.17048434668255072
4663,1,stage_1_small_easy,6,6,0.0829,1,331,-92,108,0,0.0,0,1,0,0.05,0.15163428584734598
4664,1,stage_1_small_easy,6,6,0.117,1,275,-122,108,0,0.0,0,1,0,0.05,0.16092894498810725
4665,1,stage_1_small_easy,6,6,0.1085,1,312,-128,108,0,0.0,0,0,0,0.05,0.15681624319404364
4666,1,stage_1_small_easy,6,6,0.0958,1,141,-488,108,0,0.0,0,0,0,0.05,0.1309536032171713
4667,1,stage_1_small_easy,6,6,0.1187,1,625,-108,108,0,0.0,0,0,0,0.05,0.13641413960053964
4668,1,stage_1_small_easy,6,6,0.0821,1,784,-118,108,0,0.0,0,0,0,0.05,0.13669211527815572
4669,1,stage_1_small_easy,6,6,0.0884,1,617,-123,108,0,0.0,0,0,0,0.05,0.13923431277551032
4670,1,stage_1_small_easy,6,6,0.1013,1,195,-318,108,0,0.0,0,0,0,0.05,0.1266565411179154
4671,1,stage_1_small_easy,6,6,0.0867,1,157,-108,108,0,0.0,0,0,0,0.05,0.13729557491562985
4672,1,stage_1_small_easy,6,6,0.0895,1,276,-128,108,0,0.0,0,0,0,0.05,0.13886724198581996
4673,1,stage_1_small_easy,6,6,0.0853,1,812,-133,108,0,0.0,0,0,0,0.05,0.13045212202188042
4674,1,stage_1_small_easy,6,6,0.1164,1,333,-87,108,0,0.0,0,1,0,0.05,0.14014169704858903
4675,1,stage_1_small_easy,6,6,0.0851,1,990,-118,108,0,0.0,0,0,0,0.05,0.14997050752518354
4676,1,stage_1_small_easy,6,6,0.1155,1,454,-118,108,0,0.0,0,0,0,0.05,0.1254592390248069
4677,1,stage_1_small_easy,6,6,0.087,1,902,-128,108,0,0.0,0,0,0,0.05,0.15672248812323367
4678,1,stage_1_small_easy,6,6,0.0895,1,732,-128,108,0,0.0,0,0,0,0.05,0.13228977619911786
4679,1,stage_1_small_easy,6,6,0.0942,1,407,-97,108,0,0.0,1,0,0,0.05,0.1362751948957642
4680,1,stage_1_small_easy,6,6,0.1036,1,809,-123,108,0,0.0,0,0,0,0.05,0.13949459349667584
4681,1,stage_1_small_easy,6,6,0.1195,1,861,-123,108,0,0.0,0,0,0,0.05,0.14945802754826015
4682,1,stage_1_small_easy,6,6,0.0977,1,442,-113,108,0,0.0,0,0,0,0.05,0.1421776884752843
4683,1,stage_1_small_easy,6,6,0.0944,1,650,-118,108,0,0.0,0,0,0,0.05,0.12952685680378367
4684,1,stage_1_small_easy,6,6,0.1004,1,822,-118,108,0,0.0,0,0,0,0.05,0.14075512566638212
4685,1,stage_1_small_easy,6,6,0.1089,1,512,-128,108,0,0.0,0,0,0,0.05,0.13014073504341972
4686,1,stage_1_small_easy,6,6,0.0809,1,634,-163,108,0,0.0,0,0,0,0.05,0.12112930220448309
4687,1,stage_1_small_easy,6,6,0.1126,1,408,-118,108,0,0.0,0,0,0,0.05,0.13200102667151778
4688,1,stage_1_small_easy,6,6,0.0934,1,305,-118,108,0,0.0,0,0,0,0.05,0.12562191072437498
4689,1,stage_1_small_easy,6,6,0.0817,1,462,-108,108,0,0.0,0,0,0,0.05,0.12453481541187675
4690,1,stage_1_small_easy,6,6,0.1073,1,668,-123,108,0,0.0,0,0,0,0.05,0.11139776036833171
4691,1,stage_1_small_easy,6,6,0.0936,1,312,-128,108,0,0.0,0,0,0,0.05,0.1364406431093812
4692,1,stage_1_small_easy,6,6,0.087,1,604,-102,108,0,0.0,1,0,0,0.05,0.12886805521945158
4693,1,stage_1_small_easy,6,6,0.0893,1,454,-123,108,0,0.0,0,0,0,0.05,0.1383580433687678
4694,1,stage_1_small_easy,6,6,0.0887,1,826,-113,108,0,0.0,0,0,0,0.05,0.14751572810389377
4695,1,stage_1_small_easy,6,6,0.1051,1,264,-118,108,0,0.0,0,0,0,0.05,0.15028465239124167
4696,1,stage_1_small_easy,6,6,0.0923,1,658,-128,108,0,0.0,0,0,0,0.05,0.1496455870154831
4697,1,stage_1_small_easy,6,6,0.1146,1,747,-113,108,0,0.0,0,0,0,0.05,0.1268946282496607
4698,1,stage_1_small_easy,6,6,0.0936,1,213,-128,108,0,0.0,0,0,0,0.05,0.11955580215349242
4699,1,stage_1_small_easy,6,6,0.0931,1,439,-118,108,0,0.0,0,0,0,0.05,0.1278025666941647
4700,1,stage_1_small_easy,6,6,0.1155,1,721,-188,108,0,0.0,0,0,0,0.05,0.12418518267158005
4701,1,stage_1_small_easy,6,6,0.1077,1,916,-108,108,0,0.0,0,0,0,0.05,0.11755461149193623
4702,1,stage_1_small_easy,6,6,0.1059,1,638,-233,108,0,0.0,0,0,0,0.05,0.12610351790984473
4703,1,stage_1_small_easy,6,6,0.1053,1,752,-113,108,0,0.0,0,0,0,0.05,0.1352666933434429
4704,1,stage_1_small_easy,6,6,0.1018,1,503,-128,108,0,0.0,0,0,0,0.05,0.11450337090839942
4705,1,stage_1_small_easy,6,6,0.1143,1,91,-132,108,0,0.0,0,1,0,0.05,0.1330107762650759
4706,1,stage_1_small_easy,6,6,0.1006,1,570,-128,108,0,0.0,0,0,0,0.05,0.11759662238398084
4707,1,stage_1_small_easy,6,6,0.0973,1,855,-143,108,0,0.0,0,0,0,0.05,0.1240397258144286
4708,1,stage_1_small_easy,6,6,0.0913,1,232,-123,108,0,0.0,0,0,0,0.05,0.12399135202307392
4709,1,stage_1_small_easy,6,6,0.1186,1,674,-108,108,0,0.0,0,0,0,0.05,0.12907041916278778
4710,1,stage_1_small_easy,6,6,0.1198,1,597,-112,108,0,0.0,0,1,0,0.05,0.13422405847382765
4711,1,stage_1_small_easy,6,6,0.1139,1,374,-133,108,0,0.0,0,0,0,0.05,0.13215859696544982
4712,1,stage_1_small_easy,6,6,0.0885,1,292,-118,108,0,0.0,0,0,0,0.05,0.12252439648188927
4713,1,stage_1_small_easy,6,6,0.0946,1,260,-118,108,0,0.0,0,0,0,0.05,0.1355144471206047
4714,1,stage_1_small_easy,6,6,0.1186,1,662,-113,108,0,0.0,0,0,0,0.05,0.12520179349101251
4715,1,stage_1_small_easy,6,6,0.086,1,26,-113,108,0,0.0,0,0,0,0.05,0.16035823634377233
4716,1,stage_1_small_easy,6,6,0.0937,1,547,-133,108,0,0.0,0,0,0,0.05,0.13228002290620847
4717,1,stage_1_small_easy,6,6,0.1034,1,360,-113,108,0,0.0,0,0,0,0.05,0.118503178331863
4718,1,stage_1_small_easy,6,6,0.1039,1,100,-118,108,0,0.0,0,0,0,0.05,0.1493460529104427
4719,1,stage_1_small_easy,6,6,0.0986,1,510,-128,108,0,0.0,0,0,0,0.05,0.1086331067468833
4720,1,stage_1_small_easy,6,6,0.1085,1,89,-113,108,0,0.0,0,0,0,0.05,0.1340044724099614
4721,1,stage_1_small_easy,6,6,0.0955,1,544,-153,108,0,0.0,0,0,0,0.05,0.14630279324396891
4722,1,stage_1_small_easy,6,6,0.0853,1,41,-113,108,0,0.0,0,0,0,0.05,0.11711507197469473
4723,1,stage_1_small_easy,6,6,0.1038,1,924,-123,108,0,0.0,0,0,0,0.05,0.1395160200557223
4724,1,stage_1_small_easy,6,6,0.1166,1,225,-118,108,0,0.0,0,0,0,0.05,0.13776217407926364
4725,1,stage_1_small_easy,6,6,0.1009,1,762,-132,108,0,0.0,0,0,0,0.05,0.14613770241676657
4726,1,stage_1_small_easy,6,6,0.09,1,61,-118,108,0,0.0,0,0,0,0.05,0.14999150388218738
4727,1,stage_1_small_easy,6,6,0.0872,1,288,-108,108,0,0.0,0,0,0,0.05,0.1292187468390222
4728,1,stage_1_small_easy,6,6,0.1123,1,216,-113,108,0,0.0,0,0,0,0.05,0.12141409864718164
4729,1,stage_1_small_easy,6,6,0.113,1,71,-113,108,0,0.0,0,0,0,0.05,0.1275883107273667
4730,1,stage_1_small_easy,6,6,0.1119,1,952,-128,108,0,0.0,0,0,0,0.05,0.13739038903818088
4731,1,stage_1_small_easy,6,6,0.0878,1,402,-113,108,0,0.0,0,0,0,0.05,0.14715474447304452
4732,1,stage_1_small_easy,6,6,0.1152,1,127,-193,108,0,0.0,0,0,0,0.05,0.12304496854819634
4733,1,stage_1_small_easy,6,6,0.1069,1,712,-117,108,0,0.0,1,0,0,0.05,0.13009526928955759
4734,1,stage_1_small_easy,6,6,0.091,1,708,-123,108,0,0.0,0,0,0,0.05,0.12974549557461781
4735,1,stage_1_small_easy,6,6,0.1102,1,726,-138,108,0,0.0,0,0,0,0.05,0.10310308831847376
4736,1,stage_1_small_easy,6,6,0.0877,1,857,-118,108,0,0.0,0,0,0,0.05,0.11216647652219291
4737,1,stage_1_small_easy,6,6,0.1164,1,741,-128,108,0,0.0,0,0,0,0.05,0.13428446616011638
4738,1,stage_1_small_easy,6,6,0.0981,1,634,-188,108,0,0.0,0,0,0,0.05,0.12504570682843527
4739,1,stage_1_small_easy,6,6,0.119,1,784,-118,108,0,0.0,0,0,0,0.05,0.09796764725750243
4740,1,stage_1_small_easy,6,6,0.095,1,683,-118,108,0,0.0,0,0,0,0.05,0.1047248931394683
4741,1,stage_1_small_easy,6,6,0.1098,1,268,-97,108,0,0.0,1,0,0,0.05,0.13018552662321814
4742,1,stage_1_small_easy,6,6,0.0815,1,854,-123,108,0,0.0,0,0,0,0.05,0.12850915594026446
4743,1,stage_1_small_easy,6,6,0.1192,1,103,-123,108,0,0.0,0,0,0,0.05,0.1357230147243374
4744,1,stage_1_small_easy,6,6,0.1131,1,495,-128,108,0,0.0,0,0,0,0.05,0.12670855872608996
4745,1,stage_1_small_easy,6,6,0.0905,1,499,-333,108,0,0.0,0,0,0,0.05,0.1262685995273016
4746,1,stage_1_small_easy,6,6,0.0812,1,189,-118,108,0,0.0,0,0,0,0.05,0.12597573745167917
4747,1,stage_1_small_easy,6,6,0.0805,1,701,-118,108,0,0.0,0,0,0,0.05,0.124405972832055
4748,1,stage_1_small_easy,6,6,0.0936,1,77,-133,108,0,0.0,0,0,0,0.05,0.1347293083521503
4749,1,stage_1_small_easy,6,6,0.1151,1,140,-118,108,0,0.0,0,0,0,0.05,0.12231712029487998
4750,1,stage_1_small_easy,6,6,0.1082,1,70,-178,108,0,0.0,0,0,0,0.05,0.12277592715151885
4751,1,stage_1_small_easy,6,6,0.1119,1,125,-113,108,0,0.0,0,0,0,0.05,0.12225883957688455
4752,1,stage_1_small_easy,6,6,0.1164,1,446,-113,108,0,0.0,0,0,0,0.05,0.12258256802818289
4753,1,stage_1_small_easy,6,6,0.0977,1,498,-183,108,0,0.0,0,0,0,0.05,0.11175859733312218
4754,1,stage_1_small_easy,6,6,0.1077,1,29,-101,108,0,0.0,0,1,0,0.05,0.09564735498969201
4755,1,stage_1_small_easy,6,6,0.0973,1,303,-123,108,0,0.0,0,0,0,0.05,0.13455850751725612
4756,1,stage_1_small_easy,6,6,0.1004,1,512,-128,108,0,0.0,0,0,0,0.05,0.12731888296979446
4757,1,stage_1_small_easy,6,6,0.0888,1,140,-108,108,0,0.0,0,0,0,0.05,0.1107937557346843
4758,1,stage_1_small_easy,6,6,0.0953,1,173,-128,108,0,0.0,0,0,0,0.05,0.12858671350059686
4759,1,stage_1_small_easy,6,6,0.0845,1,219,-142,108,0,0.0,0,0,0,0.05,0.1285833144146535
4760,1,stage_1_small_easy,6,6,0.1162,1,329,-118,108,0,0.0,0,0,0,0.05,0.12850585704048476
4761,1,stage_1_small_easy,6,6,0.1142,1,204,-113,108,0,0.0,0,0,0,0.05,0.12884199350244468
4762,1,stage_1_small_easy,6,6,0.1078,1,385,-133,108,0,0.0,0,0,0,0.05,0.10546210246091639
4763,1,stage_1_small_easy,6,6,0.0862,1,826,-123,108,0,0.0,0,0,0,0.05,0.1127120768306432
4764,1,stage_1_small_easy,6,6,0.0908,1,826,-273,108,0,0.0,0,0,0,0.05,0.1149010404392525
4765,1,stage_1_small_easy,6,6,0.0872,1,86,-133,108,0,0.0,0,0,0,0.05,0.11352892958179668
4766,1,stage_1_small_easy,6,6,0.0821,1,750,-168,108,0,0.0,0,0,0,0.05,0.10826168040296545
4767,1,stage_1_small_easy,6,6,0.0857,1,154,-138,108,0,0.0,0,0,0,0.05,0.10340888779265461
4768,1,stage_1_small_easy,6,6,0.1111,1,882,-123,108,0,0.0,0,0,0,0.05,0.11983912746870408
4769,1,stage_1_small_easy,6,6,0.118,1,134,-263,108,0,0.0,0,0,0,0.05,0.12625081049002432
4770,1,stage_1_small_easy,6,6,0.0923,1,880,-188,108,0,0.0,0,0,0,0.05,0.10228135985218817
4771,1,stage_1_small_easy,6,6,0.1016,1,927,-118,108,0,0.0,0,0,0,0.05,0.12067358580383437
4772,1,stage_1_small_easy,6,6,0.1005,1,216,-128,108,0,0.0,0,0,0,0.05,0.12365508183009094
4773,1,stage_1_small_easy,6,6,0.0886,1,710,-523,108,0,0.0,0,0,0,0.05,0.11547375073725427
4774,1,stage_1_small_easy,6,6,0.1148,1,911,-123,108,0,0.0,0,0,0,0.05,0.11012501676601393
4775,1,stage_1_small_easy,6,6,0.1181,1,492,-133,108,0,0.0,0,0,0,0.05,0.11160214331552938
4776,1,stage_1_small_easy,6,6,0.0946,1,290,-158,108,0,0.0,0,0,0,0.05,0.11750660936727568
4777,1,stage_1_small_easy,6,6,0.0875,1,907,-113,108,0,0.0,0,0,0,0.05,0.10339192915017958
4778,1,stage_1_small_easy,6,6,0.0971,1,862,-108,108,0,0.0,0,0,0,0.05,0.1061626964904092
4779,1,stage_1_small_easy,6,6,0.0856,1,586,-118,108,0,0.0,0,0,0,0.05,0.09820225931428096
4780,1,stage_1_small_easy,6,6,0.0831,1,638,-118,108,0,0.0,0,0,0,0.05,0.10745867779823365
4781,1,stage_1_small_easy,6,6,0.12,1,736,-138,108,0,0.0,0,0,0,0.05,0.10074625109080915
4782,1,stage_1_small_easy,6,6,0.0949,1,683,-108,108,0,0.0,0,0,0,0.05,0.1101728495279396
4783,1,stage_1_small_easy,6,6,0.119,1,822,-143,108,0,0.0,0,0,0,0.05,0.1015100860795765
4784,1,stage_1_small_easy,6,6,0.0818,1,633,-128,108,0,0.0,0,0,0,0.05,0.10182754654023382
4785,1,stage_1_small_easy,6,6,0.0875,1,98,-133,108,0,0.0,0,0,0,0.05,0.10731530365430647
4786,1,stage_1_small_easy,6,6,0.0847,1,123,-123,108,0,0.0,0,0,0,0.05,0.09693280300470414
4787,1,stage_1_small_easy,6,6,0.0876,1,151,-133,108,0,0.0,0,0,0,0.05,0.10747143253684044
4788,1,stage_1_small_easy,6,6,0.1141,1,885,-263,108,0,0.0,0,0,0,0.05,0.10357465041387412
4789,1,stage_1_small_easy,6,6,0.1101,1,242,-118,108,0,0.0,0,0,0,0.05,0.09447863349622046
4790,1,stage_1_small_easy,6,6,0.1197,1,536,-128,108,0,0.0,0,0,0,0.05,0.10119693546935364
4791,1,stage_1_small_easy,6,6,0.0973,1,631,-123,108,0,0.0,0,0,0,0.05,0.12061702825680927
4792,1,stage_1_small_easy,6,6,0.1117,1,545,-448,108,0,0.0,0,0,0,0.05,0.11139645893126726
4793,1,stage_1_small_easy,6,6,0.1077,1,772,-198,108,0,0.0,0,0,0,0.05,0.11696859124909949
4794,1,stage_1_small_easy,6,6,0.0899,1,418,-118,108,0,0.0,0,0,0,0.05,0.11326876208531084
4795,1,stage_1_small_easy,6,6,0.0834,1,89,-118,108,0,0.0,0,0,0,0.05,0.11864674091339111
4796,1,stage_1_small_easy,6,6,0.0929,1,315,-118,108,0,0.0,0,0,0,0.05,0.1211284689122328
4797,1,stage_1_small_easy,6,6,0.1013,1,357,-123,108,0,0.0,0,0,0,0.05,0.1244340511728768
4798,1,stage_1_small_easy,6,6,0.0933,1,774,-133,108,0,0.0,0,0,0,0.05,0.1073477823563196
4799,1,stage_1_small_easy,6,6,0.1065,1,924,-132,108,0,0.0,0,0,0,0.05,0.11138281239955514
4800,1,stage_1_small_easy,6,6,0.0994,1,734,-108,108,0,0.0,0,0,0,0.05,0.10408524258269204
4801,1,stage_1_small_easy,6,6,0.1045,1,928,-118,108,0,0.0,0,0,0,0.05,0.11648718167648271
4802,1,stage_1_small_easy,6,6,0.0812,1,334,-118,108,0,0.0,0,0,0,0.05,0.10761715778736053
4803,1,stage_1_small_easy,6,6,0.1163,1,775,-113,108,0,0.0,0,0,0,0.05,0.10333389537064014
4804,1,stage_1_small_easy,6,6,0.0999,1,205,-153,108,0,0.0,0,0,0,0.05,0.09711232914209918
4805,1,stage_1_small_easy,6,6,0.0902,1,516,-183,108,0,0.0,0,0,0,0.05,0.09416202398844892
4806,1,stage_1_small_easy,6,6,0.0953,1,926,-113,108,0,0.0,0,0,0,0.05,0.09968576249149111
4807,1,stage_1_small_easy,6,6,0.1091,1,467,-113,108,0,0.0,0,0,0,0.05,0.09980551769129103
4808,1,stage_1_small_easy,6,6,0.1118,1,535,-118,108,0,0.0,0,0,0,0.05,0.09030624310037604
4809,1,stage_1_small_easy,6,6,0.1039,1,130,-123,108,0,0.0,0,0,0,0.05,0.0895565311010513
4810,1,stage_1_small_easy,6,6,0.0803,1,609,-128,108,0,0.0,0,0,0,0.05,0.09766258078592795
4811,1,stage_1_small_easy,6,6,0.083,1,102,-113,108,0,0.0,0,0,0,0.05,0.10494521536208966
4812,1,stage_1_small_easy,6,6,0.1074,1,866,-123,108,0,0.0,0,0,0,0.05,0.09433174281622525
4813,1,stage_1_small_easy,6,6,0.0928,1,858,-113,108,0,0.0,0,0,0,0.05,0.08308688566709559
4814,1,stage_1_small_easy,6,6,0.0962,1,35,-137,108,0,0.0,0,0,0,0.05,0.10195620911609796
4815,1,stage_1_small_easy,6,6,0.1092,1,597,-113,108,0,0.0,0,0,0,0.05,0.09465931392171317
4816,1,stage_1_small_easy,6,6,0.1165,1,105,-198,108,0,0.0,0,0,0,0.05,0.09774910851761147
4817,1,stage_1_small_easy,6,6,0.1025,1,670,-228,108,0,0.0,0,0,0,0.05,0.10077216402041139
