episode,total_reward,steps,success,epsilon,loss,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate,moving_avg_loss
268,-420,150,0,0.4469947553478123,0.3232084835569064,1,3,1,-314.47,0.0,0.29854939739331604
269,-290,150,0,0.44565377108176885,0.3206218480070432,1,3,1,-314.14,0.0,0.29917061474025247
270,-284,150,0,0.44431680976852356,0.29329522972305616,1,2,0,-313.39,0.0,0.2993616553619504
271,-311,150,0,0.44298385933921797,0.29769238953789073,1,2,0,-313.15,0.0,0.29947976519589625
272,-286,150,0,0.4416549077612003,0.2939952496687571,1,2,0,-312.46,0.0,0.29998257240355014
273,-254,150,0,0.4403299430379167,0.28911876762906713,1,2,0,-311.35,0.0,0.3001891586502393
274,-252,150,0,0.43900895320880295,0.2659520495434602,1,2,0,-310.43,0.0,0.30009319054931405
275,-225,150,0,0.43769192634917653,0.24751633842786153,1,2,0,-309.42,0.0,0.2998380941518893
276,-261,150,0,0.436378850570129,0.2779593422512213,1,2,0,-309.01,0.0,0.2999169592047731
277,-303,150,0,0.4350697140184186,0.24153320799271266,1,2,0,-308.82,0.0,0.29998831635626655
278,-310,150,0,0.43376450487636337,0.251123568067948,1,2,0,-308.4,0.0,0.3001437538972745
279,-282,150,0,0.43246321136173427,0.23483031357328096,1,2,0,-307.06,0.0,0.30041300978673
280,-260,150,0,0.43116582172764906,0.25126893425981206,1,2,0,-306.45,0.0,0.30016453856316705
281,-281,150,0,0.42987232426246613,0.8489232522249222,1,2,0,-306.7,0.0,0.3040665687991927
282,-256,150,0,0.42858270728967873,0.5139963678518931,1,2,0,-305.36,0.0,0.30560471615927914
283,-265,150,0,0.4272969591678097,0.43374342858791354,1,2,0,-304.42,0.0,0.3066534449864179
284,-240,150,0,0.4260150682903063,0.352746672530969,1,2,0,-303.98,0.0,0.3070570151402304
285,-272,150,0,0.4247370230854354,0.31192462677756944,1,2,0,-302.99,0.0,0.30700271264649925
286,-297,150,0,0.4234628120161791,0.31128257562716805,1,2,0,-302.61,0.0,0.3072652931318929
287,-296,150,0,0.42219242358013054,0.27066281892359256,1,2,0,-302.59,0.0,0.3073651389665902
288,-280,150,0,0.4209258463093902,0.27778587316473324,1,2,0,-302.12,0.0,0.3076882366550466
289,-277,150,0,0.419663068770462,0.2717055503030618,1,2,0,-301.58,0.0,0.3081689889090757
290,-270,150,0,0.4184040795641506,0.272637674510479,1,2,0,-301.53,0.0,0.3084179956148068
291,-290,150,0,0.41714886732545814,0.23076948943237463,1,2,0,-301.23,0.0,0.30789350498442847
292,-290,150,0,0.41589742072348174,0.25815263579289116,1,2,0,-300.46,0.0,0.3080643840322892
293,-246,150,0,0.4146497284613113,0.21593323508898418,1,2,0,-299.72,0.0,0.307953384312739
294,-283,150,0,0.41340577927592737,0.22233637866874537,1,2,0,-299.7,0.0,0.3076855892910311
295,-297,150,0,0.41216556193809956,0.22389024652540684,1,2,0,-299.2,0.0,0.3075462358556688
296,-291,150,0,0.41092906525228523,0.2233849314103524,1,2,0,-299.2,0.0,0.30739775014768045
297,-252,150,0,0.40969627805652836,0.19998767788211505,1,2,0,-298.57,0.0,0.30717776612055797
298,-275,150,0,0.40846718922235875,0.21217384780446688,1,2,0,-298.11,0.0,0.30716413029854495
299,-305,150,0,0.40724178765469166,0.20259854505459468,1,2,0,-297.83,0.0,0.3071726441094031
300,-232,150,0,0.4060200622917276,0.20610931706925234,1,2,0,-296.73,0.0,0.30704044453389945
301,-225,150,0,0.4048020021048524,0.6508676599462827,1,2,0,-295.53,0.0,0.30904195864237843
302,-246,150,0,0.40358759609853784,0.3945438135663668,1,2,0,-294.63,0.0,0.3092387812995662
303,-207,150,0,0.4023768333102422,0.32223300804694494,1,2,0,-293.75,0.0,0.30897488387860356
304,-311,150,0,0.4011697028103115,0.28077326928575835,1,2,0,-293.82,0.0,0.3084315782237798
305,-267,150,0,0.3999661937018806,0.26353787730137507,1,2,0,-293.85,0.0,0.3076548943488548
306,-266,150,0,0.39876629512077494,0.2666644793500503,1,2,0,-292.96,0.0,0.30731940690490106
307,-280,150,0,0.3975699962354126,0.23351685374975203,1,2,0,-292.61,0.0,0.30671904604795075
308,-259,150,0,0.3963772862467064,0.23387250122924647,1,2,0,-292.29,0.0,0.30641350981357196
309,-276,150,0,0.39518815438796623,0.22149257066349187,1,2,0,-291.08,0.0,0.30570770332627
310,-262,150,0,0.3940025899248023,0.18846622802317142,1,2,0,-291.1,0.0,0.3050762279601147
311,-270,150,0,0.3928205821550279,0.20892886094748975,1,2,0,-290.59,0.0,0.3045783952694386
312,-299,150,0,0.39164212040856283,0.20030014956990877,1,2,0,-289.96,0.0,0.30418547973819077
313,-289,150,0,0.39046719404733715,0.20772804896036784,1,2,0,-289.45,0.0,0.3036372199827184
314,-282,150,0,0.38929579246519513,0.18686436121662459,1,2,0,-289.06,0.0,0.3031003234049926
315,-232,150,0,0.38812790508779954,0.1951132297515869,1,2,0,-287.12,0.0,0.3028206894279768
316,-282,150,0,0.38696352137253615,0.22952762154241402,1,2,0,-286.49,0.0,0.3027022055512915
317,-274,150,0,0.38580263080841853,0.17618865586817264,1,2,0,-286.37,0.0,0.3022435131733616
318,-248,150,0,0.3846452229159933,0.1718802371621132,1,2,0,-285.18,0.0,0.3018269346843163
319,-251,150,0,0.3834912872472453,0.16794410609950622,1,2,0,-285.19,0.0,0.30138548030567663
320,-263,150,0,0.3823408133855036,0.17335268498708806,1,2,0,-284.92,0.0,0.30113548975785576
321,-241,150,0,0.38119379094534706,0.5224107912182808,1,2,0,-284.23,0.0,0.3000461043874423
322,-222,150,0,0.380050209572511,0.33753764604528746,1,2,0,-283.49,0.0,0.29859237484981616
323,-242,150,0,0.3789100589437935,0.28862716843684516,1,2,0,-283.06,0.0,0.2969450157806277
324,-245,150,0,0.3777733287669621,0.24720558683077495,1,2,0,-282.4,0.0,0.29557529789110026
325,-230,150,0,0.37664000878066123,0.24017698024710019,1,2,0,-281.59,0.0,0.2944060375491778
326,-275,150,0,0.37551008875431924,0.23403434058030445,1,2,0,-281.58,0.0,0.29342004142403605
327,-196,150,0,0.37438355848805627,0.24704565718770027,1,2,0,-280.01,0.0,0.2926854298730691
328,-242,150,0,0.3732604078125921,0.22831825532019137,1,2,0,-279.83,0.0,0.2917748613536358
329,-241,150,0,0.37214062658915437,0.19640500478446485,1,2,0,-279.54,0.0,0.2908292044170201
330,-212,150,0,0.3710242047093869,0.22251601095000903,1,2,0,-278.98,0.0,0.29014273150861264
331,-256,150,0,0.3699111320952587,0.21330039497464895,1,2,0,-279.0,0.0,0.2894359341580421
332,-226,150,0,0.36880139869897294,0.1921533408264319,1,2,0,-278.35,0.0,0.2886740633618087
333,-252,150,0,0.367694994502876,0.16532388341923554,1,2,0,-277.82,0.0,0.2878120357718319
334,-225,150,0,0.3665919095193674,0.18004646298786003,1,2,0,-277.1,0.0,0.2873993105571717
335,-213,150,0,0.36549213379080925,0.18377628634373347,1,2,0,-276.72,0.0,0.28680178805999457
336,-210,150,0,0.3643956573894368,0.1672935732950767,1,2,0,-276.3,0.0,0.28634748245117564
337,-261,150,0,0.3633024704172685,0.19598623760044576,1,2,0,-275.59,0.0,0.28618876384831965
338,-261,150,0,0.3622125630060167,0.1667031695197026,1,2,0,-275.04,0.0,0.28575985181666913
339,-259,150,0,0.3611259253169986,0.15576368511964878,1,2,0,-274.53,0.0,0.28516625453556577
340,-261,150,0,0.3600425475410476,0.15197429724037648,1,2,0,-274.68,0.0,0.2846616274237633
341,-235,150,0,0.3589624198984244,0.38815064599116644,1,2,0,-274.08,0.0,0.2801763584762812
342,-210,150,0,0.35788553263872913,0.24558814426263173,1,2,0,-273.3,0.0,0.2773516513715188
343,-222,150,0,0.35681187604081294,0.22587789153059323,1,2,0,-272.72,0.0,0.27508750534703336
344,-256,150,0,0.3557414404126905,0.2169105036308368,1,2,0,-272.87,0.0,0.27334905711784957
345,-216,150,0,0.35467421609145244,0.19713971557716528,1,2,0,-271.88,0.0,0.2717553007294734
346,-217,150,0,0.35361019344317807,0.1730950316041708,1,2,0,-271.33,0.0,0.2701794114135206
347,-215,150,0,0.35254936286284855,0.17908582614113888,1,2,0,-270.57,0.0,0.2689127388406545
348,-231,150,0,0.35149171477426,0.18748299392561119,1,2,0,-269.81,0.0,0.26786389478954176
349,-301,150,0,0.3504372396299372,0.14729743024955194,1,2,0,-269.72,0.0,0.26659349453325076
350,-225,150,0,0.3493859279110474,0.16517798786362012,1,2,0,-269.06,0.0,0.26555565560286243
351,-237,150,0,0.34833777012731426,0.16184547449151676,1,2,0,-268.16,0.0,0.26468724570994573
352,-216,150,0,0.34729275681693234,0.14423818261673052,1,2,0,-267.26,0.0,0.26373998151905836
353,-315,150,0,0.3462508785464815,0.14079050247867902,1,2,0,-267.25,0.0,0.26291302916444836
354,-197,150,0,0.34521212591084205,0.15665248586485783,1,2,0,-266.66,0.0,0.2623598859421909
355,-271,150,0,0.34417648953310953,0.1278933032726248,1,2,0,-266.7,0.0,0.26150149480414886
356,-221,150,0,0.3431439600645102,0.14291442163288592,1,2,0,-265.44,0.0,0.2608691275478651
357,-226,150,0,0.34211452818431665,0.1243092709283034,1,2,0,-265.08,0.0,0.26020731657582025
358,-225,150,0,0.3410881845997637,0.13234490965803464,1,2,0,-264.46,0.0,0.25963237800089023
359,-237,150,0,0.3400649200459644,0.13479042975852887,1,2,0,-263.52,0.0,0.259065964375188
360,-276,150,0,0.3390447252858265,0.15450767894585926,1,2,0,-262.92,0.0,0.2586828078409036
361,-235,150,0,0.33802759110996905,0.2784213578701019,1,2,0,-262.46,0.0,0.25319489276806517
362,-196,150,0,0.3370135083366391,0.18361693439384302,1,2,0,-261.82,0.0,0.25009304247076314
363,-242,150,0,0.3360024678116292,0.18259217232465744,1,2,0,-261.17,0.0,0.24767821517959238
364,-215,150,0,0.3349944604081943,0.16106047984212638,1,2,0,-258.56,0.0,0.24530333001948892
365,-232,150,0,0.33398947702696974,0.1606328029061357,1,2,0,-257.46,0.0,0.24328951800366244
366,-195,150,0,0.3329875085958888,0.15512129557629425,1,2,0,-256.37,0.0,0.24129221209709845
367,-255,150,0,0.33198854607010114,0.1483184295023481,1,2,0,-256.11,0.0,0.23975112160506348
368,-220,150,0,0.33099258043189084,0.12424560060103734,1,2,0,-254.11,0.0,0.23776149277550476
369,-192,150,0,0.32999960269059514,0.12382149188468854,1,2,0,-253.13,0.0,0.23579348921428125
370,-235,150,0,0.32900960388252337,0.10507846600065629,1,2,0,-252.64,0.0,0.23391132157705724
371,-230,150,0,0.3280225750708758,0.11395482438306014,1,2,0,-251.83,0.0,0.23207394592550895
372,-177,150,0,0.32703850734566314,0.1288700017457207,1,2,0,-250.74,0.0,0.23042269344627858
373,-181,150,0,0.32605739182362614,0.13022297045836845,1,2,0,-250.01,0.0,0.2288337354745716
374,-216,150,0,0.3250792196481553,0.1286775252595544,1,2,0,-249.65,0.0,0.2274609902317325
375,-227,150,0,0.3241039819892108,0.12364859721312921,1,2,0,-249.67,0.0,0.2262223128195852
376,-245,150,0,0.32313167004324317,0.11983705919856827,1,2,0,-249.51,0.0,0.22464108998905868
377,-233,150,0,0.32216227503311345,0.10419305358082057,1,2,0,-248.81,0.0,0.22326768844493977
378,-226,150,0,0.3211957882080141,0.10558202898750703,1,2,0,-247.97,0.0,0.2218122730541353
379,-218,150,0,0.32023220084339005,0.10878291121373573,1,2,0,-247.33,0.0,0.2205517990305399
380,-181,150,0,0.31927150424085987,0.10704861992349227,1,2,0,-246.54,0.0,0.2191095958871767
381,-217,150,0,0.3183136897281373,0.2030665873736143,1,2,0,-245.9,0.0,0.2126510292386636
382,-187,150,0,0.31735874865895286,0.14635281750311455,1,2,0,-245.21,0.0,0.20897459373517585
383,-237,150,0,0.316406672412976,0.15694851792107026,1,2,0,-244.93,0.0,0.2062066446285074
384,-231,150,0,0.3154574523957371,0.11712886391828457,1,2,0,-244.84,0.0,0.20385046654238057
385,-191,150,0,0.3145110800385499,0.13128763842085997,1,2,0,-244.03,0.0,0.20204409665881345
386,-285,150,0,0.31356754679843424,0.12219114693502585,1,2,0,-243.91,0.0,0.20015318237189203
387,-245,150,0,0.31262684415803893,0.11971537586922447,1,2,0,-243.4,0.0,0.19864370794134836
388,-215,150,0,0.3116889636255648,0.09631270429740349,1,2,0,-242.75,0.0,0.19682897625267504
389,-241,150,0,0.3107538967346881,0.09827096650376915,1,2,0,-242.39,0.0,0.1950946304146821
390,-192,150,0,0.30982163504448407,0.10619368476172288,1,2,0,-241.61,0.0,0.19343019051719457
391,-255,150,0,0.3088921701393506,0.08658531047403813,1,2,0,-241.26,0.0,0.19198834872761122
392,-200,150,0,0.30796549362893255,0.1160802382354935,1,2,0,-240.36,0.0,0.19056762475203723
393,-206,150,0,0.30704159714804574,0.09646849156667789,1,2,0,-239.96,0.0,0.18937297731681416
394,-222,150,0,0.3061204723566016,0.09756108637899161,1,2,0,-239.35,0.0,0.18812522439391663
395,-205,150,0,0.3052021109395318,0.09869843755227824,1,2,0,-238.43,0.0,0.18687330630418533
396,-218,150,0,0.3042865046067132,0.09811786868299047,1,2,0,-237.7,0.0,0.18562063567691173
397,-205,150,0,0.30337364509289305,0.09099672175633411,1,2,0,-237.23,0.0,0.18453072611565394
398,-201,150,0,0.30246352415761435,0.08287203069776297,1,2,0,-236.49,0.0,0.18323770794458688
399,-258,150,0,0.3015561335851415,0.11297036296998461,1,2,0,-236.02,0.0,0.1823414261237408
400,-190,150,0,0.30065146518438607,0.10956636223631601,1,2,0,-235.6,0.0,0.18137599657541142
401,-232,150,0,0.2997495107888329,0.15625871447225412,1,2,0,-235.67,0.0,0.17642990712067114
402,-221,150,0,0.2988502622564664,0.10399100826432307,1,2,0,-235.42,0.0,0.1735243790676507
403,-171,150,0,0.29795371146969696,0.11183662911877036,1,2,0,-235.06,0.0,0.17142041527836896
404,-267,150,0,0.29705985033528787,0.10620549291993181,1,2,0,-234.62,0.0,0.16967473751471068
405,-221,150,0,0.296168670784282,0.10842458928003908,1,2,0,-234.16,0.0,0.16812360463449733
406,-206,150,0,0.29528016477192914,0.11129600828513503,1,2,0,-233.56,0.0,0.16656991992384818
407,-212,150,0,0.29439432427761336,0.09931823413819074,1,2,0,-232.88,0.0,0.16522793372773253
408,-244,150,0,0.2935111413047805,0.09482862944714725,1,2,0,-232.73,0.0,0.16383749500991154
409,-165,150,0,0.29263060788086614,0.09453533337761959,1,2,0,-231.62,0.0,0.16256792263705283
410,-252,150,0,0.2917527160572235,0.09785163360647857,1,2,0,-231.52,0.0,0.1616617766928859
411,-221,150,0,0.29087745790905184,0.08573257815092802,1,2,0,-231.03,0.0,0.1604298138649203
412,-236,150,0,0.2900048255353247,0.09485201040282845,1,2,0,-230.4,0.0,0.15937533247324948
413,-235,150,0,0.28913481105871874,0.09564449676312506,1,2,0,-229.86,0.0,0.15825449695127705
414,-182,150,0,0.28826740662554257,0.10708335001952946,1,2,0,-228.86,0.0,0.1574566868393061
415,-232,150,0,0.28740260440566595,0.08913728678288559,1,2,0,-228.86,0.0,0.15639692740961908
416,-219,150,0,0.28654039659244895,0.09099883147825798,1,2,0,-228.23,0.0,0.15501163950897753
417,-181,150,0,0.2856807754026716,0.08317193638222913,1,2,0,-227.3,0.0,0.1540814723141181
418,-206,150,0,0.2848237330764636,0.09281311402718226,1,2,0,-226.88,0.0,0.1532908010827688
419,-172,150,0,0.2839692618772342,0.08866849921643734,1,2,0,-226.09,0.0,0.1524980450139381
420,-206,150,0,0.2831173540916025,0.10303905477747322,1,2,0,-225.52,0.0,0.15179490871184195
421,-225,150,0,0.28226800202932767,0.13164374553288022,1,2,0,-225.36,0.0,0.14788723825498795
422,-175,150,0,0.28142119802323967,0.09233296392795941,1,2,0,-224.89,0.0,0.14543519143381467
423,-236,150,0,0.28057693442917,0.10987329890951514,1,2,0,-224.83,0.0,0.14364765273854135
424,-215,150,0,0.27973520362588244,0.09593529311940074,1,2,0,-224.53,0.0,0.14213494980142763
425,-235,150,0,0.2788959980150048,0.10998407958075404,1,2,0,-224.58,0.0,0.14083302079476417
426,-220,150,0,0.2780593100209598,0.09202119068553051,1,2,0,-224.03,0.0,0.1394128892958164
427,-177,150,0,0.2772251320908969,0.0850005513864259,1,2,0,-223.84,0.0,0.13779243823780368
428,-190,150,0,0.2763934566946242,0.0992809528640161,1,2,0,-223.32,0.0,0.13650206521324193
429,-222,150,0,0.2755642763245403,0.08215059638023377,1,2,0,-223.13,0.0,0.1353595211291996
430,-173,150,0,0.27473758349556665,0.07118178698544701,1,2,0,-222.74,0.0,0.133846178889554
431,-257,150,0,0.27391337074507993,0.08794837765706082,1,2,0,-222.75,0.0,0.13259265871637813
432,-221,150,0,0.2730916306328447,0.09562234577722847,1,2,0,-222.7,0.0,0.13162734876588608
433,-227,150,0,0.27227235574094616,0.09196880141894023,1,2,0,-222.45,0.0,0.13089379794588313
434,-167,150,0,0.2714555386737233,0.08247116649212936,1,2,0,-221.87,0.0,0.12991804498092582
435,-191,150,0,0.2706411720577021,0.08852549428741137,1,2,0,-221.65,0.0,0.1289655370603626
436,-221,150,0,0.269829248541529,0.0856852117801706,1,2,0,-221.76,0.0,0.12814945344521353
437,93,113,1,0.2690197607959044,0.07830582686444432,1,3,1,-218.22,0.01,0.12697264933785352
438,-177,150,0,0.26821270151351667,0.08596860885930559,1,2,0,-217.38,0.01,0.12616530373124957
439,-211,150,0,0.2674080634089761,0.10124903156111638,1,2,0,-216.9,0.01,0.12562015719566422
440,-192,150,0,0.2666058392187492,0.08332391219834487,1,2,0,-216.21,0.01,0.12493365334524391
441,-184,150,0,0.26580602170109296,0.08983370527314644,1,2,0,-215.7,0.01,0.12195048393806371
442,-216,150,0,0.26500860363598966,0.1041469282656908,1,2,0,-215.76,0.01,0.1205360717780943
443,-152,150,0,0.2642135778250817,0.08429843737122913,1,2,0,-215.06,0.01,0.11912027723650066
444,-188,150,0,0.26342093709160647,0.09002122659236193,1,2,0,-214.38,0.01,0.11785138446611593
445,-202,150,0,0.26263067428033166,0.10945196066362163,1,2,0,-214.24,0.01,0.11697450691698048
446,-199,150,0,0.26184278225749064,0.08763120238669217,1,2,0,-214.06,0.01,0.11611986862480568
447,-206,150,0,0.26105725391071816,0.13679310957280297,1,2,0,-213.97,0.01,0.11569694145912233
448,-236,150,0,0.260274082148986,0.10562563067612549,1,2,0,-214.02,0.01,0.11487836782662747
449,-215,150,0,0.2594932599025391,0.1021843679373463,1,2,0,-213.16,0.01,0.11442723720350541
450,-160,150,0,0.25871478012283144,0.09428499952269097,1,2,0,-212.51,0.01,0.11371830732009613
451,-240,150,0,0.25793863578246295,0.07805476219703754,1,2,0,-212.54,0.01,0.11288040019715133
452,-227,150,0,0.2571648198751156,0.07710613296056787,1,2,0,-212.65,0.01,0.1122090797005897
453,-220,150,0,0.25639332541549026,0.09064219183909396,1,2,0,-211.7,0.01,0.11170759659419385
454,-177,150,0,0.2556241454392438,0.08369578949175775,1,2,0,-211.5,0.01,0.11097802963046285
455,-216,150,0,0.25485727300292604,0.0944959817174822,1,2,0,-210.95,0.01,0.11064405641491143
456,-206,150,0,0.25409270118391725,0.09187682726265242,1,2,0,-210.8,0.01,0.1101336804712091
457,-200,150,0,0.2533304230803655,0.08523377437454958,1,2,0,-210.54,0.01,0.10974292550567157
458,-191,150,0,0.25257043181112443,0.084919893424958,1,2,0,-210.2,0.01,0.10926867534334078
459,-225,150,0,0.25181272051569104,0.0876658473846813,1,2,0,-210.08,0.01,0.10879742951960232
460,-191,150,0,0.251057282354144,0.08098457268439234,1,2,0,-209.23,0.01,0.10806219845698765
461,-171,150,0,0.25030411050708157,0.11377724372471372,1,2,0,-208.59,0.01,0.10641575731553375
462,-206,150,0,0.24955319817556032,0.093558164111649,1,2,0,-208.69,0.01,0.10551516961271183
463,-196,150,0,0.24880453858103363,0.11031181065676113,1,2,0,-208.23,0.01,0.10479236599603287
464,-180,150,0,0.24805812496529053,0.08737106062161426,1,2,0,-207.88,0.01,0.10405547180382774
465,-215,150,0,0.24731395059039465,0.09819759408012033,1,2,0,-207.71,0.01,0.1034311197155676
466,-170,150,0,0.24657200873862348,0.09646109934896231,1,2,0,-207.46,0.01,0.10284451775329426
467,-196,150,0,0.2458322927124076,0.09454880230749647,1,2,0,-206.87,0.01,0.10230682148134575
468,-215,150,0,0.24509479583427038,0.10511457843706012,1,2,0,-206.82,0.01,0.10211551125970597
469,-202,150,0,0.24435951144676757,0.07280934764072299,1,2,0,-206.92,0.01,0.10160538981726631
470,-165,150,0,0.24362643291242728,0.08494209703678886,1,2,0,-206.22,0.01,0.10140402612762765
471,-166,150,0,0.24289555361369,0.08881558777143558,1,2,0,-205.58,0.01,0.10115263376151142
472,-210,150,0,0.24216686695284892,0.09055029267445207,1,2,0,-205.91,0.01,0.10076943667079873
473,-257,150,0,0.24144036635199037,0.11041805744481584,1,2,0,-206.67,0.01,0.10057138754066319
474,-216,150,0,0.24071604525293439,0.07688686274768164,1,2,0,-206.67,0.01,0.10005348091554446
475,-90,150,0,0.2399938971171756,0.10011670863255859,1,3,1,-205.3,0.01,0.09981816202973876
476,-185,150,0,0.23927391542582405,0.13053499478536348,1,2,0,-204.7,0.01,0.09992514138560671
477,-195,150,0,0.23855609367954658,0.08198059556384882,1,2,0,-204.32,0.01,0.09970301680543699
478,-199,150,0,0.23784042539850794,0.09666627733347316,1,2,0,-204.05,0.01,0.09961385928889666
479,-195,150,0,0.2371269041223124,0.07342360411460201,1,2,0,-203.82,0.01,0.09926026621790532
480,-151,150,0,0.23641552340994548,0.0947370066959411,1,2,0,-203.52,0.01,0.09913715008562979
