episode,level_id,level_name,total_reward,steps,success,epsilon,loss,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate
8058,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.93,1.0
8059,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.05,1.0
8060,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.64,1.0
8061,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.58,1.0
8062,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,242.21,1.0
8063,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.21,1.0
8064,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.17,1.0
8065,2,Advanced Puzzle Room,213,28,1,0.03,0,1,3,1,242.12,1.0
8066,2,Advanced Puzzle Room,257,29,1,0.03,0,1,3,1,242.51,1.0
8067,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.51,1.0
8068,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.45,1.0
8069,2,Advanced Puzzle Room,204,31,1,0.03,0,1,3,1,241.84,1.0
8070,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.31,1.0
8071,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.31,1.0
8072,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,242.72,1.0
8073,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.78,1.0
8074,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,242.72,1.0
8075,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,242.29,1.0
8076,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.88,1.0
8077,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.31,1.0
8078,1,Alternative Maze Room,256,26,1,0.03,0,1,3,1,242.69,1.0
8079,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.73,1.0
8080,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.34,1.0
8081,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.38,1.0
8082,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,241.87,1.0
8083,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.87,1.0
8084,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.93,1.0
8085,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,241.46,1.0
8086,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.51,1.0
8087,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,241.51,1.0
8088,0,Classic Escape Room,257,24,1,0.03,0,1,3,1,241.49,1.0
8089,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.49,1.0
8090,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,241.43,1.0
8091,0,Classic Escape Room,257,24,1,0.03,0,1,3,1,241.35,1.0
8092,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,241.76,1.0
8093,0,Classic Escape Room,253,23,1,0.03,0,1,3,1,241.64,1.0
8094,0,Classic Escape Room,257,24,1,0.03,0,1,3,1,241.56,1.0
8095,2,Advanced Puzzle Room,196,30,1,0.03,0,1,3,1,240.87,1.0
8096,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,240.75,1.0
8097,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,240.26,1.0
8098,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,240.69,1.0
8099,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.16,1.0
8100,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,240.69,1.0
8101,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,240.77,1.0
8102,2,Advanced Puzzle Room,204,31,1,0.03,0,1,3,1,240.16,1.0
8103,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,239.75,1.0
8104,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,239.77,1.0
8105,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,240.2,1.0
8106,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,240.18,1.0
8107,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,239.63,1.0
8108,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,239.16,1.0
8109,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,239.18,1.0
8110,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,239.22,1.0
8111,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,238.69,1.0
8112,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,239.24,1.0
8113,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,239.28,1.0
8114,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,239.18,1.0
8115,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,239.77,1.0
8116,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,239.71,1.0
8117,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,240.18,1.0
8118,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,240.3,1.0
8119,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,240.36,1.0
8120,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,240.42,1.0
8121,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,240.93,1.0
8122,1,Alternative Maze Room,257,29,1,0.03,0,1,3,1,241.44,1.0
8123,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,240.95,1.0
8124,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.48,1.0
8125,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,241.91,1.0
8126,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.5,1.0
8127,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.6,1.0
8128,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,241.56,1.0
8129,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,241.54,1.0
8130,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,241.11,1.0
8131,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,241.07,1.0
8132,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.07,1.0
8133,0,Classic Escape Room,261,25,1,0.03,0,1,3,1,241.5,1.0
8134,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.54,1.0
8135,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,241.54,1.0
8136,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,241.07,1.0
8137,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.54,1.0
8138,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,241.54,1.0
8139,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,241.48,1.0
8140,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.54,1.0
8141,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.09,1.0
8142,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.68,1.0
8143,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,241.99,1.0
8144,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.58,1.0
8145,1,Alternative Maze Room,253,28,1,0.03,0,1,3,1,242.46,1.0
8146,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.46,1.0
8147,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.46,1.0
8148,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.56,1.0
8149,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.6,1.0
8150,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.28,1.0
8151,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,242.22,1.0
8152,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.22,1.0
8153,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.59,1.0
8154,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.18,1.0
8155,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,241.69,1.0
8156,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,242.1,1.0
8157,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.1,1.0
8158,1,Alternative Maze Room,247,29,1,0.03,0,1,3,1,241.96,1.0
8159,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.96,1.0
8160,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.39,1.0
8161,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.39,1.0
8162,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.88,1.0
8163,1,Alternative Maze Room,256,26,1,0.03,0,1,3,1,242.83,1.0
8164,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.83,1.0
8165,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,243.25,1.0
8166,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,242.74,1.0
8167,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.7,1.0
8168,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.8,1.0
8169,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,243.39,1.0
8170,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,242.8,1.0
8171,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.84,1.0
8172,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,242.74,1.0
8173,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.21,1.0
8174,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.76,1.0
8175,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.72,1.0
8176,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.19,1.0
8177,2,Advanced Puzzle Room,207,29,1,0.03,0,1,3,1,242.65,1.0
8178,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.7,1.0
8179,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.7,1.0
8180,2,Advanced Puzzle Room,213,28,1,0.03,0,1,3,1,242.65,1.0
8181,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.55,1.0
8182,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.57,1.0
8183,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.04,1.0
8184,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,241.55,1.0
8185,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,241.98,1.0
8186,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.98,1.0
8187,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.61,1.0
8188,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.22,1.0
8189,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,241.65,1.0
8190,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,241.65,1.0
8191,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.26,1.0
8192,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,240.85,1.0
8193,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,240.95,1.0
8194,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,240.93,1.0
8195,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,241.58,1.0
8196,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.7,1.0
8197,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.19,1.0
8198,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.76,1.0
8199,0,Classic Escape Room,253,23,1,0.03,0,1,3,1,241.64,1.0
8200,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.11,1.0
8201,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.68,1.0
8202,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.25,1.0
8203,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.62,1.0
8204,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,242.56,1.0
8205,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.5,1.0
8206,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.58,1.0
8207,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.64,1.0
8208,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,243.05,1.0
8209,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,242.99,1.0
8210,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.52,1.0
8211,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,242.99,1.0
8212,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.03,1.0
8213,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.93,1.0
8214,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,242.54,1.0
8215,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.54,1.0
8216,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.07,1.0
8217,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.07,1.0
8218,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.54,1.0
8219,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,243.42,1.0
8220,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.44,1.0
8221,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.01,1.0
8222,0,Classic Escape Room,257,24,1,0.03,0,1,3,1,243.01,1.0
8223,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,243.44,1.0
8224,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,242.85,1.0
8225,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,242.42,1.0
8226,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.89,1.0
8227,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.89,1.0
8228,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.83,1.0
8229,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.89,1.0
8230,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,242.89,1.0
8231,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.42,1.0
8232,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,242.36,1.0
8233,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,242.34,1.0
8234,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,242.3,1.0
8235,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.89,1.0
8236,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.38,1.0
8237,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,242.36,1.0
8238,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.85,1.0
8239,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.34,1.0
8240,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,243.24,1.0
8241,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.2,1.0
8242,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,243.51,1.0
8243,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.2,1.0
8244,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,243.1,1.0
8245,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.18,1.0
8246,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.65,1.0
8247,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,243.63,1.0
8248,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.59,1.0
8249,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.12,1.0
8250,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.59,1.0
8251,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.65,1.0
8252,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.08,1.0
8253,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.71,1.0
8254,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,244.16,1.0
8255,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.65,1.0
8256,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.71,1.0
8257,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.28,1.0
8258,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.42,1.0
8259,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,244.34,1.0
8260,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.38,1.0
8261,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.44,1.0
8262,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.44,1.0
8263,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.43,1.0
8264,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,244.0,1.0
8265,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,244.04,1.0
8266,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,244.57,1.0
8267,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.57,1.0
8268,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.47,1.0
8269,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.39,1.0
8270,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.94,1.0
8271,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.47,1.0
8272,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,244.57,1.0
8273,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.1,1.0
8274,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.67,1.0
8275,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,245.14,1.0
8276,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.67,1.0
8277,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.21,1.0
8278,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.25,1.0
8279,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.25,1.0
8280,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,245.77,1.0
8281,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.83,1.0
8282,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,246.36,1.0
8283,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.42,1.0
8284,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.44,1.0
8285,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.5,1.0
8286,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,246.93,1.0
8287,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.93,1.0
8288,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,247.4,1.0
8289,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.4,1.0
8290,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.99,1.0
8291,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,247.44,1.0
8292,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.87,1.0
8293,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.85,1.0
8294,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.48,1.0
8295,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,247.48,1.0
8296,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.48,1.0
8297,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,247.05,1.0
8298,2,Advanced Puzzle Room,213,28,1,0.03,0,1,3,1,247.0,1.0
8299,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,246.65,1.0
8300,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,246.59,1.0
8301,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,246.96,1.0
8302,2,Advanced Puzzle Room,204,31,1,0.03,0,1,3,1,246.39,1.0
8303,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,245.9,1.0
8304,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,245.86,1.0
8305,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,245.92,1.0
8306,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,245.86,1.0
8307,1,Alternative Maze Room,250,27,1,0.03,0,1,3,1,246.24,1.0
8308,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,246.28,1.0
8309,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.87,1.0
8310,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.87,1.0
8311,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,245.46,1.0
8312,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,244.97,1.0
8313,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.6,1.0
8314,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.62,1.0
8315,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,244.13,1.0
8316,2,Advanced Puzzle Room,214,31,1,0.03,0,1,3,1,243.62,1.0
8317,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.62,1.0
8318,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.15,1.0
8319,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.74,1.0
8320,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,243.25,1.0
8321,0,Classic Escape Room,257,24,1,0.03,0,1,3,1,243.64,1.0
8322,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.68,1.0
8323,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,243.78,1.0
8324,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.33,1.0
8325,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.7,1.0
8326,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.7,1.0
8327,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.23,1.0
8328,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,244.17,1.0
8329,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,243.64,1.0
8330,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,244.13,1.0
8331,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,244.56,1.0
8332,0,Classic Escape Room,253,23,1,0.03,0,1,3,1,244.5,1.0
8333,0,Classic Escape Room,263,23,1,0.03,0,1,3,1,244.54,1.0
8334,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.54,1.0
8335,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,244.54,1.0
8336,0,Classic Escape Room,253,23,1,0.03,0,1,3,1,244.42,1.0
8337,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,244.4,1.0
8338,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,243.87,1.0
8339,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,243.81,1.0
8340,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,243.85,1.0
8341,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,243.85,1.0
8342,2,Advanced Puzzle Room,213,28,1,0.03,0,1,3,1,243.49,1.0
8343,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,243.47,1.0
8344,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,243.1,1.0
8345,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.61,1.0
8346,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,242.12,1.0
8347,2,Advanced Puzzle Room,257,29,1,0.03,0,1,3,1,242.53,1.0
8348,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.47,1.0
8349,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,242.41,1.0
8350,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,241.92,1.0
8351,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,241.39,1.0
8352,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.43,1.0
8353,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.9,1.0
8354,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,241.39,1.0
8355,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,241.35,1.0
8356,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,241.29,1.0
8357,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,241.72,1.0
8358,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.29,1.0
8359,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.84,1.0
8360,0,Classic Escape Room,253,23,1,0.03,0,1,3,1,241.72,1.0
8361,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.09,1.0
8362,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,242.03,1.0
8363,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,242.03,1.0
8364,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,241.97,1.0
8365,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,241.97,1.0
8366,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,242.03,1.0
8367,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,242.01,1.0
8368,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.64,1.0
8369,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.74,1.0
8370,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,241.31,1.0
8371,2,Advanced Puzzle Room,206,29,1,0.03,0,1,3,1,241.19,1.0
8372,2,Advanced Puzzle Room,216,29,1,0.03,0,1,3,1,240.76,1.0
8373,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,240.72,1.0
8374,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.19,1.0
8375,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,241.21,1.0
8376,0,Classic Escape Room,265,21,1,0.03,0,1,3,1,241.68,1.0
8377,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,241.62,1.0
8378,2,Advanced Puzzle Room,210,30,1,0.03,0,1,3,1,241.07,1.0
8379,1,Alternative Maze Room,249,27,1,0.03,0,1,3,1,240.91,1.0
8380,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,240.87,1.0
8381,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,240.44,1.0
8382,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,240.4,1.0
8383,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,240.4,1.0
8384,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,240.77,1.0
8385,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,240.34,1.0
8386,2,Advanced Puzzle Room,212,28,1,0.03,0,1,3,1,239.85,1.0
8387,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,240.22,1.0
8388,2,Advanced Puzzle Room,218,27,1,0.03,0,1,3,1,239.75,1.0
8389,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,239.75,1.0
8390,1,Alternative Maze Room,259,27,1,0.03,0,1,3,1,240.16,1.0
8391,1,Alternative Maze Room,261,25,1,0.03,0,1,3,1,240.14,1.0
8392,0,Classic Escape Room,259,22,1,0.03,0,1,3,1,240.12,1.0
8393,1,Alternative Maze Room,255,26,1,0.03,0,1,3,1,240.06,1.0
